rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/iterations,train/entropy_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/value_loss,train/loss,train/std,train/approx_kl
300.0,216,447.0712319499999,765,165888,81,-10.494180157780647,0.0003,0.185546875,5690,0.6720956563949585,-0.0013412415341008455,0.2,233.9498340308666,219.93922424316406,0.9135419726371765,0.031678222
300.0,216,444.86955524000007,775,167936,82,-10.492436385154724,0.0003,0.265966796875,5700,0.10609352588653564,0.000735444209567504,0.2,196.91815115809442,94.34722137451172,0.9134393334388733,0.039128117
300.0,216,443.71079719,784,169984,83,-10.487725877761841,0.0003,0.222412109375,5710,0.23972690105438232,-0.003992446760821622,0.2,225.02702840566636,103.9301986694336,0.9129509925842285,0.020565195
300.0,216,445.65069488000006,793,172032,84,-10.496510043740273,0.0003,0.205615234375,5720,0.2599332332611084,-0.0009700881812022999,0.2,224.52942266464234,27.971677780151367,0.9129852652549744,0.02449135
300.0,216,449.4555407900001,803,174080,85,-10.484083744883538,0.0003,0.24677734375,5730,0.28330326080322266,0.0015902387225651183,0.2,240.77158696651458,82.6664047241211,0.9097472429275513,0.044248067
300.0,216,449.44586522000003,812,176128,86,-10.486957576870918,0.0003,0.2890625,5740,0.20230305194854736,0.0006336939841276035,0.2,249.89381679296494,72.24130249023438,0.9141938090324402,0.063305244
300.0,216,450.44541053000006,822,178176,87,-10.496914511919021,0.0003,0.33955078125,5750,0.13695651292800903,-0.005047315973206424,0.2,267.4357497572899,203.3887176513672,0.9133148193359375,0.03811048
300.0,216,451.39141868999997,831,180224,88,-10.505375096201897,0.0003,0.316357421875,5760,0.3597557544708252,0.006640835808502743,0.2,219.93958604335785,33.13324737548828,0.9129887223243713,0.04493139
300.0,216,452.55228653,841,182272,89,-10.496657434105874,0.0003,0.22109375,5770,0.24126237630844116,-0.0025740489159943535,0.2,272.8432051420212,121.0397720336914,0.9125420451164246,0.02701813
300.0,216,455.88776724,850,184320,90,-10.521855881810188,0.0003,0.229541015625,5780,0.2880157232284546,-0.008317896647349698,0.2,240.1638060927391,160.30848693847656,0.917313814163208,0.026904766
300.0,216,455.30887862,860,186368,91,-10.536331096291542,0.0003,0.22294921875,5790,-0.004330158233642578,-0.003385837472160347,0.2,273.08967505693437,94.39205169677734,0.9177159070968628,0.028871458
300.0,216,452.60991833,869,188416,92,-10.555901226401328,0.0003,0.32255859375,5800,0.1831391453742981,0.001591320887382608,0.2,216.02249451875687,93.57706451416016,0.9206317067146301,0.0360974
300.0,216,450.53714295,879,190464,93,-10.60475970506668,0.0003,0.3224609375,5810,0.2970079183578491,0.0016666581766912713,0.2,218.81610627174376,156.6339874267578,0.9276818037033081,0.04635343
300.0,216,451.64936179999995,888,192512,94,-10.656862616539001,0.0003,0.298779296875,5820,0.22662103176116943,0.0001672613201662898,0.2,213.50705806612967,149.32550048828125,0.9322632551193237,0.056741007
300.0,216,453.19398323,897,194560,95,-10.657122817635535,0.0003,0.24013671875,5830,0.3179030418395996,-0.0017330545422737486,0.2,261.41004235744475,101.90226745605469,0.9290517568588257,0.032250606
300.0,216,451.34601023999994,907,196608,96,-10.68144993185997,0.0003,0.30673828125,5840,0.24097031354904175,-0.00288858163257828,0.2,266.24487046003344,226.6734161376953,0.9360824823379517,0.050689716
300.0,216,450.92416555999995,917,198656,97,-10.717077812552452,0.0003,0.2279296875,5850,0.1182025671005249,-0.0017385279934387654,0.2,260.9949517607689,84.93623352050781,0.9389165639877319,0.032204773
300.0,216,448.5547597899999,926,200704,98,-10.716763478517532,0.0003,0.285498046875,5860,0.29653626680374146,-0.0016325602620781865,0.2,229.52371761798858,173.19186401367188,0.9356838464736938,0.036221296
300.0,216,444.16289485,936,202752,99,-10.69113693535328,0.0003,0.295751953125,5870,0.1772213578224182,-0.003475028150569415,0.2,255.82976105213166,117.37353515625,0.9312645196914673,0.04068916
300.0,216,438.81468731,945,204800,100,-10.662982475757598,0.0003,0.189306640625,5880,0.13201677799224854,-0.00363768018069095,0.2,196.23612695336342,233.27716064453125,0.9305226802825928,0.033480514
300.0,216,434.7163768500001,955,206848,101,-10.677244940400124,0.0003,0.305908203125,5890,0.0866478681564331,0.0030228747833461965,0.2,251.04382592439651,114.20598602294922,0.9349409341812134,0.046049345
300.0,216,434.52758294,964,208896,102,-10.719740492105483,0.0003,0.23427734375,5900,0.2523012161254883,-0.008069573872489855,0.2,250.38092851638794,152.7746124267578,0.9381662011146545,0.02053763
300.0,216,433.83338455999996,974,210944,103,-10.747896322607994,0.0003,0.20771484375,5910,0.1578681468963623,-0.003893477335805073,0.2,249.69508610963823,49.292667388916016,0.9414850473403931,0.033377357
300.0,216,433.95763291,983,212992,104,-10.760514843463898,0.0003,0.183984375,5920,0.21944588422775269,-0.002712194998457562,0.2,235.7571676492691,113.97337341308594,0.9415942430496216,0.026287101
300.0,216,429.56274950999995,993,215040,105,-10.76839920580387,0.0003,0.2234375,5930,0.23992031812667847,-0.007916418277454795,0.2,228.91147404909134,136.25950622558594,0.9431324005126953,0.024240412
300.0,216,432.11842408000007,1002,217088,106,-10.77867160141468,0.0003,0.326953125,5940,0.26359617710113525,-0.003770202065061312,0.2,197.88217138648034,315.72015380859375,0.9442460536956787,0.05846984
300.0,216,431.09610197999996,1011,219136,107,-10.784950029850005,0.0003,0.2458984375,5950,0.12558108568191528,0.0016606180877715814,0.2,231.20414356589316,317.7881164550781,0.9446628093719482,0.027465016
300.0,216,431.12161352999993,1021,221184,108,-10.800969430804253,0.0003,0.31640625,5960,0.13735121488571167,0.004827897409268189,0.2,213.8194419682026,270.1049499511719,0.9491432309150696,0.04982288
300.0,216,430.71891544000005,1030,223232,109,-10.818536818027496,0.0003,0.245556640625,5970,0.055143535137176514,-0.005853182442660909,0.2,241.210437977314,184.52191162109375,0.9486608505249023,0.032014802
300.0,216,433.0289564000001,1040,225280,110,-10.82331423163414,0.0003,0.26552734375,5980,0.17085957527160645,-0.005033743021340342,0.2,219.415087389946,91.85379028320312,0.9486427903175354,0.031599082
300.0,216,435.39362627,1049,227328,111,-10.814657425880432,0.0003,0.346337890625,5990,0.10864174365997314,0.007205198019801173,0.2,222.78559823036193,41.94578552246094,0.9474881291389465,0.04827183
300.0,216,433.39755016999993,1059,229376,112,-10.81703306734562,0.0003,0.270556640625,6000,0.05264914035797119,0.0013691732703591697,0.2,274.7186567187309,78.20301818847656,0.9468972682952881,0.032972462
300.0,216,435.0822855099999,1068,231424,113,-10.819933921098709,0.0003,0.201611328125,6010,0.07906746864318848,-0.0008483188903483097,0.2,256.1136711359024,46.91309356689453,0.9486864805221558,0.03768313
300.0,216,437.13570731000004,1078,233472,114,-10.80655628144741,0.0003,0.31494140625,6020,0.06574374437332153,0.0029145002459699753,0.2,253.7201845407486,294.19793701171875,0.9447782039642334,0.041073598
300.0,216,439.0699431300001,1087,235520,115,-10.805054190754891,0.0003,0.19306640625,6030,0.181413471698761,0.0014145084423944354,0.2,234.2131382882595,39.2620735168457,0.9469187259674072,0.021730682
300.0,216,440.06822206000004,1097,237568,116,-10.801643684506416,0.0003,0.1376953125,6040,0.14371579885482788,-0.0005407278942584526,0.2,241.05472623705865,160.6956329345703,0.9436779618263245,0.021077871
300.0,216,436.01417354999995,1107,239616,117,-10.794313257932663,0.0003,0.280078125,6050,0.035970985889434814,0.009943838241451886,0.2,215.63226940631867,67.82427978515625,0.9452802538871765,0.017577762
300.0,216,436.33276651999995,1116,241664,118,-10.803716665506363,0.0003,0.17392578125,6060,0.26117604970932007,-0.001284963102079928,0.2,249.99523308873177,15.160115242004395,0.9471670389175415,0.02734008
300.0,216,435.98262918999995,1126,243712,119,-10.81897931098938,0.0003,0.214306640625,6070,0.09230077266693115,-0.0005498135724337772,0.2,216.83118522167206,79.02623748779297,0.9495787024497986,0.035923913
300.0,216,439.68765446,1135,245760,120,-10.814154517650604,0.0003,0.373291015625,6080,0.19094228744506836,0.0062253040872747075,0.2,253.49101320505142,105.84904479980469,0.9485328197479248,0.065520026
300.0,216,441.18977830999995,1145,247808,121,-10.81469804942608,0.0003,0.1927734375,6090,0.19879519939422607,0.0005624832650937605,0.2,230.61494542360305,194.00608825683594,0.9490664005279541,0.024899261
300.0,216,442.61098812999995,1154,249856,122,-10.819562095403672,0.0003,0.32412109375,6100,0.18022334575653076,0.0050622557348106055,0.2,263.1491783976555,128.90863037109375,0.9497706294059753,0.050747238
300.0,216,441.79084278000005,1164,251904,123,-10.81099247932434,0.0003,0.29677734375,6110,0.18931573629379272,0.0006187286606291309,0.2,222.53857027292253,88.79011535644531,0.9471437931060791,0.031242533
300.0,216,443.34287949,1173,253952,124,-10.826681086421013,0.0003,0.249462890625,6120,0.05594229698181152,-6.906672351760789e-05,0.2,247.68464215993882,161.24252319335938,0.9528519511222839,0.027530052
300.0,216,441.04540055999996,1183,256000,125,-10.851537624001503,0.0003,0.310791015625,6130,0.09060871601104736,0.00023697737560723908,0.2,241.76943693757056,143.6699981689453,0.9535699486732483,0.039511137
300.0,216,441.59603463999997,1191,258048,126,-10.869203481078149,0.0003,0.261376953125,6140,0.316891074180603,0.00363402498915093,0.2,237.23730075359344,121.47242736816406,0.9564314484596252,0.031272903
300.0,216,442.07554974,1199,260096,127,-10.875503522157668,0.0003,0.301025390625,6150,0.14597278833389282,-0.007304183101950912,0.2,230.62289340496062,79.23514556884766,0.9540246725082397,0.028236214
300.0,217,442.55158862999997,1205,262144,128,-10.86255307495594,0.0003,0.2626953125,6160,0.2671147584915161,0.0016328586058079963,0.2,205.4653532087803,40.239253997802734,0.9541921615600586,0.032324053
300.0,217,444.4165242700001,1211,264192,129,-10.879418024420739,0.0003,0.28486328125,6170,0.2473750114440918,-0.0005131661135237664,0.2,233.63126986026765,62.691707611083984,0.9551995396614075,0.022144783
300.0,218,446.54057121000005,1220,266240,130,-10.87213999927044,0.0003,0.305224609375,6180,0.2450689673423767,-0.0018239825280033984,0.2,266.43470405340196,84.39969635009766,0.9521254301071167,0.029341228
300.0,218,449.15175285,1228,268288,131,-10.855093774199485,0.0003,0.216845703125,6190,0.4091276526451111,-0.001707940612686798,0.2,224.01683320999146,44.81423568725586,0.9522611498832703,0.024452738
300.0,218,452.11411735,1237,270336,132,-10.869705948233605,0.0003,0.1703125,6200,0.36798977851867676,-0.00479069582070224,0.2,254.17488057613372,181.94252014160156,0.9553166627883911,0.025349095
300.0,218,452.64799095,1245,272384,133,-10.887531825900078,0.0003,0.32314453125,6210,0.3681313395500183,-0.0007094458960636985,0.2,241.54007425904274,38.57822799682617,0.9547438621520996,0.03893178
300.0,218,452.58031209,1254,274432,134,-10.862112417817116,0.0003,0.200341796875,6220,0.3116875886917114,-0.003447797688568244,0.2,201.1247691988945,134.1507110595703,0.9511909484863281,0.024470283
300.0,219,451.78155515000003,1262,276480,135,-10.863765442371369,0.0003,0.297412109375,6230,0.319338858127594,0.0005292151443427428,0.2,222.66811527013778,112.39019775390625,0.9533660411834717,0.037758246
300.0,219,452.08854135999997,1270,278528,136,-10.850554212927818,0.0003,0.252294921875,6240,0.48993492126464844,-0.0077509839771664705,0.2,256.17863150835035,168.85289001464844,0.9518038034439087,0.029921623
300.0,219,450.89473240000007,1279,280576,137,-10.856606775522232,0.0003,0.210009765625,6250,0.21817022562026978,-0.004153061503893695,0.2,249.3875724554062,43.321205139160156,0.9551321864128113,0.026967144
300.0,219,453.8122153699999,1287,282624,138,-10.907830637693404,0.0003,0.288818359375,6260,0.25043821334838867,0.005802346507698531,0.2,253.67641886472703,280.25823974609375,0.9636439085006714,0.030382548
300.0,219,451.75563493999994,1296,284672,139,-10.925956845283508,0.0003,0.312353515625,6270,0.3260931372642517,0.00582132548224763,0.2,234.53792809247972,117.26667785644531,0.9606374502182007,0.044260703
300.0,219,451.1696393499999,1304,286720,140,-10.907938307523727,0.0003,0.178662109375,6280,0.37802988290786743,-0.0007642120130185503,0.2,193.7231059372425,76.74324035644531,0.9618108868598938,0.028748475
300.0,219,450.3927784799999,1312,288768,141,-10.932438179850578,0.0003,0.315087890625,6290,0.2429484724998474,-0.002807210288301576,0.2,224.95667605996132,105.7236557006836,0.9669042825698853,0.039945014
300.0,220,451.06609706999996,1321,290816,142,-10.947915804386138,0.0003,0.25947265625,6300,0.2611982822418213,-0.005622602938092314,0.2,243.65524847507476,168.71392822265625,0.9655520915985107,0.025457202
300.0,220,449.25408224,1329,292864,143,-10.930957370996476,0.0003,0.35302734375,6310,0.3480679988861084,0.006138920779631007,0.2,262.4824682235718,190.87840270996094,0.9630240201950073,0.042823926
300.0,220,448.88736395000006,1338,294912,144,-10.918179252743721,0.0003,0.274560546875,6320,0.22428184747695923,-0.0013728313366300426,0.2,252.77732880115508,73.11854553222656,0.9619079828262329,0.027510796
300.0,220,452.2738029,1346,296960,145,-10.931888684630394,0.0003,0.352734375,6330,-0.025583624839782715,-0.003375000054074917,0.2,270.3012907743454,175.24169921875,0.9649320840835571,0.044616684
300.0,220,451.98579759,1355,299008,146,-10.964670106768608,0.0003,0.356982421875,6340,0.10703986883163452,0.011112798530666624,0.2,251.0892691373825,109.27140045166016,0.9661352038383484,0.04855503
300.0,220,452.93886046,1363,301056,147,-10.9773612678051,0.0003,0.21376953125,6350,0.44204431772232056,-0.004758445892366581,0.2,214.9601169705391,24.639301300048828,0.9669671058654785,0.027888192
300.0,220,451.7191769300001,1371,303104,148,-10.984474670886993,0.0003,0.2681640625,6360,0.0751948356628418,-0.0028134735403000377,0.2,240.11973083019257,98.84099578857422,0.9688988924026489,0.050210726
300.0,221,451.60088032,1380,305152,149,-10.983237534761429,0.0003,0.263330078125,6370,0.08872205018997192,-0.004411463915312197,0.2,272.9406710386276,252.32908630371094,0.9670848250389099,0.034290336
300.0,221,452.35997538000004,1388,307200,150,-10.968209969997407,0.0003,0.23671875,6380,0.5120693445205688,-0.0016780910140369088,0.2,238.12792288064958,181.960693359375,0.9645770192146301,0.030089173
300.0,221,453.38862706,1397,309248,151,-10.95524730682373,0.0003,0.295703125,6390,0.025645971298217773,-0.001963281294592889,0.2,277.3407354593277,100.88327026367188,0.9638976454734802,0.025059171
300.0,221,451.78058991000006,1405,311296,152,-10.942186573147774,0.0003,0.23486328125,6400,0.03845292329788208,-0.0027722375554731114,0.2,243.34642292261123,116.58922576904297,0.9625279307365417,0.027893085
300.0,221,448.36982532,1414,313344,153,-10.939524096250533,0.0003,0.181005859375,6410,0.1729390025138855,-0.007769430815824307,0.2,225.53584866523744,119.75563049316406,0.963631808757782,0.02413566
300.0,221,448.96157367,1422,315392,154,-10.940531513094902,0.0003,0.13056640625,6420,0.050448834896087646,-0.0077476804821344555,0.2,248.9636982679367,169.64501953125,0.9625828266143799,0.020556033
300.0,221,450.85431141999993,1431,317440,155,-10.968001121282578,0.0003,0.310693359375,6430,0.21874219179153442,-0.0006396565506292973,0.2,234.0342429280281,208.52725219726562,0.9699397087097168,0.039487086
300.0,221,449.56501686999997,1439,319488,156,-11.001040133833886,0.0003,0.1939453125,6440,0.18381714820861816,-0.011987570593919371,0.2,265.24507439136505,102.42703247070312,0.9692678451538086,0.022318909
300.0,222,447.46886114,1448,321536,157,-10.968327978253365,0.0003,0.2939453125,6450,0.07150077819824219,0.0026151579746510833,0.2,215.34502384066582,92.82328796386719,0.9652844071388245,0.04175659
300.0,222,446.1623355699999,1456,323584,158,-10.949441227316857,0.0003,0.22763671875,6460,0.21114176511764526,-0.002622858100221492,0.2,230.78289344906807,196.2117919921875,0.9640406966209412,0.025944624
300.0,222,446.44642268,1465,325632,159,-10.939583897590637,0.0003,0.211181640625,6470,0.5552415251731873,-0.010930002470558975,0.2,252.39477088451386,123.56980895996094,0.9634749889373779,0.026069457
300.0,222,448.06917885,1473,327680,160,-10.953472793102264,0.0003,0.307080078125,6480,0.11716121435165405,0.010511558984580916,0.2,277.2880444049835,167.9761505126953,0.9653320908546448,0.0381203
300.0,222,447.87682657000005,1482,329728,161,-10.976100054383277,0.0003,0.337255859375,6490,0.1255233883857727,-1.152703771367669e-06,0.2,265.19901847839355,79.0692138671875,0.967986524105072,0.05495891
300.0,222,447.92756018999995,1490,331776,162,-10.999203285574913,0.0003,0.25224609375,6500,0.5483824908733368,-0.005996948694519233,0.2,231.95582807064056,168.49879455566406,0.9728018045425415,0.030122261
300.0,222,448.47860259000004,1498,333824,163,-11.016841530799866,0.0003,0.19111328125,6510,0.03112924098968506,-0.005334491114626872,0.2,204.0708250641823,161.52137756347656,0.9718460440635681,0.019785594
300.0,222,446.5912993999999,1507,335872,164,-11.013941285014152,0.0003,0.33681640625,6520,0.2039785385131836,0.00204676923021907,0.2,258.2432414054871,136.01658630371094,0.9712047576904297,0.042570487
300.0,222,445.15089126000004,1515,337920,165,-11.01142189204693,0.0003,0.36181640625,6530,-0.036028385162353516,-0.00328716541553149,0.2,274.90837026834487,54.805233001708984,0.9722073674201965,0.03979057
300.0,223,446.44850293999997,1524,339968,166,-11.013168638944625,0.0003,0.283740234375,6540,0.06331425905227661,-0.005933884037949611,0.2,277.7327277302742,148.75946044921875,0.9716089963912964,0.03612084
300.0,223,448.09580496999996,1532,342016,167,-10.996247705817222,0.0003,0.226025390625,6550,0.1577291488647461,-0.007355615160486195,0.2,261.63544207811356,124.96248626708984,0.9688769578933716,0.032558944
300.0,223,452.30505286999994,1541,344064,168,-10.98700458407402,0.0003,0.16826171875,6560,0.1966266632080078,-0.010361098569410388,0.2,223.36851218938827,94.34178924560547,0.9703835248947144,0.01853221
300.0,223,451.72167294999997,1549,346112,169,-10.99787320792675,0.0003,0.363134765625,6570,0.016638755798339844,-0.0006451798682974186,0.2,241.42461568117142,81.7463150024414,0.9723063111305237,0.04563409
300.0,223,453.20246174,1558,348160,170,-11.017516416311263,0.0003,0.181005859375,6580,0.3653348684310913,-0.005549692318891175,0.2,247.44101642370225,181.49917602539062,0.9729576110839844,0.02774138
300.0,223,456.30542004999995,1566,350208,171,-11.020689085125923,0.0003,0.287939453125,6590,0.18992632627487183,-0.0035145139845553786,0.2,257.04707275629045,137.22943115234375,0.9741777181625366,0.03168852
300.0,223,459.97087490999996,1574,352256,172,-11.032349452376366,0.0003,0.2,6600,0.20360374450683594,-0.0035699045489309355,0.2,267.89762661457064,159.91000366210938,0.9760264158248901,0.030913454
300.0,223,458.00790101999996,1583,354304,173,-11.0431658744812,0.0003,0.144189453125,6610,0.20697534084320068,-0.009006316865998088,0.2,276.20648443698883,130.47149658203125,0.9774234890937805,0.015865263
300.0,223,459.33294043,1591,356352,174,-11.053125298023224,0.0003,0.25380859375,6620,0.31729525327682495,-0.005096422127098777,0.2,242.5709708929062,83.83194732666016,0.9777435660362244,0.04791177
300.0,223,458.53493292999997,1601,358400,175,-11.047913080453872,0.0003,0.269580078125,6630,0.2225358486175537,-0.0035984989684948233,0.2,229.4388569533825,205.02294921875,0.9758691191673279,0.030286971
300.0,223,454.4879225800001,1610,360448,176,-11.050892943143845,0.0003,0.27568359375,6640,-0.0015435218811035156,0.002618828453341848,0.2,300.9097602009773,278.1421203613281,0.976877748966217,0.040581565
300.0,223,455.0853316700001,1619,362496,177,-11.044658762216567,0.0003,0.214794921875,6650,0.2922086715698242,0.0019744967132282907,0.2,252.40923817157744,155.0414581298828,0.9744992256164551,0.027495762
300.0,223,457.50471334,1629,364544,178,-11.040318384766579,0.0003,0.165234375,6660,0.8692438900470734,-0.01143727969028987,0.2,218.8071764588356,58.958194732666016,0.9757143259048462,0.019636001
300.0,223,459.77868060000003,1638,366592,179,-11.045610547065735,0.0003,0.223291015625,6670,0.06836241483688354,-0.00340254187467508,0.2,277.3157843708992,121.02030181884766,0.9740408658981323,0.033687487
300.0,223,454.4707566200001,1648,368640,180,-11.03088384270668,0.0003,0.40244140625,6680,0.18030321598052979,0.004729159212729428,0.2,242.91523430347442,105.60842895507812,0.9734938740730286,0.06205035
300.0,223,455.32990414000005,1657,370688,181,-11.016743206977845,0.0003,0.304443359375,6690,0.21778911352157593,0.005565633123478619,0.2,249.3343762099743,116.01934814453125,0.9705616235733032,0.041988682
300.0,223,451.6124158100001,1667,372736,182,-10.99651882648468,0.0003,0.2572265625,6700,0.07764023542404175,0.002520503792038653,0.2,299.7617915511131,124.68608093261719,0.9694443941116333,0.039297096
300.0,223,451.3005845599999,1676,374784,183,-10.994840723276138,0.0003,0.3017578125,6710,0.7610815316438675,-0.0051818174368236216,0.2,192.4397507071495,195.22198486328125,0.9709129333496094,0.05016641
300.0,223,449.59786261,1686,376832,184,-11.006894573569298,0.0003,0.277294921875,6720,0.31523120403289795,-0.007831376615649787,0.2,249.0439121603966,262.2651672363281,0.9724303483963013,0.034690026
300.0,223,447.3389232199999,1695,378880,185,-10.989637395739555,0.0003,0.252294921875,6730,0.21803933382034302,-0.00026850814974750393,0.2,233.20218043923379,89.99771881103516,0.9677603244781494,0.04603059
300.0,223,446.64866036000006,1705,380928,186,-10.969321796298027,0.0003,0.19404296875,6740,0.1571618914604187,-0.005135232852262561,0.2,229.26258212327957,65.90245056152344,0.9690158367156982,0.021178152
300.0,223,445.34753265,1714,382976,187,-10.96676508784294,0.0003,0.26494140625,6750,0.12026369571685791,-0.009432339170598426,0.2,252.38656294345856,140.56918334960938,0.9669606685638428,0.025291203
300.0,223,445.74720327,1723,385024,188,-10.961779806017876,0.0003,0.30634765625,6760,0.1636309027671814,0.008319776855933015,0.2,247.18387312889098,112.19786834716797,0.9691249132156372,0.040611044
300.0,223,441.36148299,1733,387072,189,-10.988655671477318,0.0003,0.288134765625,6770,0.4535224437713623,-0.0053962749385391365,0.2,238.29729241728782,60.328712463378906,0.9727180600166321,0.033988424
300.0,223,443.62377721000007,1742,389120,190,-10.995730951428413,0.0003,0.234375,6780,0.4593889117240906,-0.003203007890988374,0.2,214.9898786664009,216.857421875,0.9694700837135315,0.029113192
300.0,223,443.36170419999996,1752,391168,191,-10.982061642408372,0.0003,0.356591796875,6790,0.47861456871032715,0.00718679627898382,0.2,242.26068309545516,61.003726959228516,0.9696226716041565,0.047722884
300.0,223,444.6370966299999,1761,393216,192,-10.973230344057082,0.0003,0.3044921875,6800,0.31738340854644775,0.004210221608809661,0.2,222.0978723049164,129.71951293945312,0.9685570597648621,0.049851924
300.0,223,443.37305039,1770,395264,193,-10.972790735960007,0.0003,0.19892578125,6810,0.5431128740310669,0.0007637665839865804,0.2,216.3658848106861,52.98806381225586,0.967938244342804,0.037410557
300.0,223,447.0675829500001,1780,397312,194,-10.97931049466133,0.0003,0.2369140625,6820,0.13710296154022217,-0.010299673221015836,0.2,271.55092163085936,212.27906799316406,0.968992292881012,0.02787394
300.0,223,446.7669070900001,1789,399360,195,-11.001819887757302,0.0003,0.271240234375,6830,0.4438186287879944,-0.008479508639720735,0.2,269.9423853516579,152.32794189453125,0.9737688899040222,0.04618691
300.0,223,450.30931275999995,1799,401408,196,-11.026082974672317,0.0003,0.18291015625,6840,0.1860169768333435,-0.00825410453544464,0.2,265.25311626195906,94.23375701904297,0.9748451709747314,0.024018863
300.0,223,449.78981877999996,1808,403456,197,-11.025028902292252,0.0003,0.097998046875,6850,0.49692094326019287,-0.008897956777946091,0.2,221.21554719209672,89.8658676147461,0.9734989404678345,0.0118467435
300.0,223,450.65189538999994,1818,405504,198,-11.020659765601158,0.0003,0.1763671875,6860,0.3886291980743408,0.0010933380734059028,0.2,213.66195639371873,55.1357421875,0.9733535647392273,0.016779413
300.0,223,450.27570632999993,1827,407552,199,-11.016198086738587,0.0003,0.245654296875,6870,0.08358150720596313,-0.001164780966064427,0.2,317.6846597790718,82.65300750732422,0.9734156727790833,0.04274168
300.0,223,451.68753753000004,1836,409600,200,-11.02688164114952,0.0003,0.26923828125,6880,0.03611856698989868,-0.004036315681878478,0.2,282.4140312433243,149.0474395751953,0.9741323590278625,0.029985353
300.0,222,446.99673476000004,1846,411648,201,-11.022199395298959,0.0003,0.2197265625,6890,0.3646295666694641,-0.0013444515672745184,0.2,227.8805949449539,86.46434783935547,0.973414421081543,0.03848937
300.0,222,445.6868500300001,1855,413696,202,-11.028453922271728,0.0003,0.204443359375,6900,0.6244436204433441,-0.006668037998315413,0.2,229.60943154096603,144.77854919433594,0.9780073165893555,0.02919728
300.0,222,446.90478734,1864,415744,203,-11.076595765352248,0.0003,0.297900390625,6910,0.11285877227783203,0.0005061066563939676,0.2,220.26470663547516,262.3677978515625,0.9844968914985657,0.034066584
300.0,222,446.82395049999997,1874,417792,204,-11.119471535086632,0.0003,0.33173828125,6920,0.2036932110786438,0.003424575348617509,0.2,235.71658695936202,99.33992767333984,0.9893832206726074,0.058700338
300.0,222,443.67208574999984,1883,419840,205,-11.158970433473588,0.0003,0.2111328125,6930,0.20536112785339355,-0.00038524740157299677,0.2,258.25432459115984,97.39897155761719,0.9949378967285156,0.019518407
300.0,222,445.5407830899999,1893,421888,206,-11.171945691108704,0.0003,0.22216796875,6940,0.17111307382583618,-0.002095702702354174,0.2,228.74464319944383,84.79278564453125,0.9918771982192993,0.036284298
300.0,222,443.8118732800001,1902,423936,207,-11.154151731729508,0.0003,0.164990234375,6950,0.20640897750854492,-0.005251855401002104,0.2,233.26587469577788,185.54002380371094,0.9908269047737122,0.021735713
300.0,222,440.73670599999997,1912,425984,208,-11.13946941792965,0.0003,0.226513671875,6960,0.009543418884277344,-0.003961812525085406,0.2,272.01304625868795,211.17892456054688,0.9891102910041809,0.03916256
300.0,222,438.49999678999995,1921,428032,209,-11.147034898400307,0.0003,0.171044921875,6970,0.31438112258911133,-0.011481268002535216,0.2,192.30992074012755,183.48837280273438,0.991772472858429,0.022767771
300.0,222,435.98404058999995,1931,430080,210,-11.154854029417038,0.0003,0.204638671875,6980,0.3137701749801636,-0.006640304819302401,0.2,237.8733609676361,109.02600860595703,0.9913532733917236,0.018368645
300.0,222,434.48146939,1940,432128,211,-11.151343396306038,0.0003,0.225439453125,6990,0.6772420108318329,-0.008801852436954504,0.2,190.6444002568722,271.9544372558594,0.9917336106300354,0.031538464
300.0,222,433.7735132200001,1949,434176,212,-11.146324643492699,0.0003,0.299462890625,7000,0.18070656061172485,-0.00200590191379888,0.2,218.52497588396074,46.726070404052734,0.9897459745407104,0.035023406
300.0,222,433.80660194000006,1959,436224,213,-11.145491987466812,0.0003,0.11669921875,7010,0.17977291345596313,-0.008806203563290182,0.2,233.5182073831558,102.6926040649414,0.9900926351547241,0.016755555
300.0,222,432.61716907999994,1968,438272,214,-11.131061732769012,0.0003,0.25234375,7020,0.45725399255752563,-0.00034383031306788324,0.2,232.33039923906327,57.44428253173828,0.9870086908340454,0.04995634
300.0,222,434.22399049,1978,440320,215,-11.123170259594918,0.0003,0.187255859375,7030,0.4428625702857971,-0.002365718231158098,0.2,157.47606746554374,56.649139404296875,0.9872103929519653,0.025801128
300.0,222,437.3062126,1987,442368,216,-11.117947912216186,0.0003,0.245751953125,7040,0.18574905395507812,-0.0122237567040429,0.2,247.2128704547882,157.2702178955078,0.9872651100158691,0.024360886
300.0,222,438.15777332,1997,444416,217,-11.10803250670433,0.0003,0.18251953125,7050,0.47915714979171753,-0.0013188414632168133,0.2,212.39486210346223,183.310302734375,0.9862449765205383,0.01507133
300.0,222,436.57294819,2006,446464,218,-11.112068346142769,0.0003,0.217431640625,7060,0.3682864308357239,-0.0073259874698123895,0.2,234.85445408821107,165.69256591796875,0.9883930683135986,0.028666338
300.0,222,436.31926240999996,2016,448512,219,-11.104199957847595,0.0003,0.232763671875,7070,0.18466752767562866,-0.003302177519071847,0.2,229.42574422359468,262.528564453125,0.9855028986930847,0.033302143
