#{"t_start": 1700111916.5632012, "env_id": null}
r,l,t
1529.075931,300,11480.757192
1530.674123,300,11482.525199
1528.463747,300,11483.543587
1520.698709,300,11484.551465
1491.642977,300,11485.538896
1411.760883,300,11486.572284
1519.874862,300,11487.576091
1529.555782,300,11489.242032
1127.870908,300,11490.256754
1522.016088,300,11491.282901
1501.608379,300,11492.303395
1522.933522,300,11493.303623
1510.075053,300,11494.3355
1518.798579,300,11495.380676
1404.442063,300,11497.02703
1473.671431,300,11498.03461
1524.454498,300,11499.051064
1525.187993,300,11500.076714
1520.619572,300,11501.102249
1368.409419,300,11502.120439
1526.338744,300,11503.110254
1521.372415,300,11504.740347
1503.860806,300,11505.750607
1457.122251,300,11506.771372
1520.107395,300,11507.819466
1528.973331,300,11508.830139
1345.966561,300,11509.835648
1408.950239,300,11510.857984
1406.265631,300,11512.514137
1516.531455,300,11513.535684
1506.891892,300,11514.553142
1521.18762,300,11515.561206
1522.035593,300,11516.590421
1523.109026,300,11517.601442
1518.999204,300,11518.610697
1183.030855,300,11520.258022
1358.143055,300,11521.304039
1504.809304,300,11522.327086
1432.699028,300,11523.307994
1354.777228,300,11524.345211
1515.100627,300,11525.370894
1415.043502,300,11527.046221
1524.283896,300,11528.0567
1510.912775,300,11529.064065
1507.507543,300,11530.103727
1415.231839,300,11531.091044
1526.030858,300,11532.120579
1534.856877,300,11533.17365
1523.344264,300,11534.813345
1527.072541,300,11535.811823
1526.742862,300,11536.850317
1512.549465,300,11537.851078
1413.979797,300,11538.873514
1514.829229,300,11539.923965
1528.514426,300,11540.899548
1525.298452,300,11542.549471
1289.191694,300,11543.563901
1529.320002,300,11544.593774
1510.727303,300,11545.605615
1523.708531,300,11546.594332
1519.889805,300,11547.619571
1458.413845,300,11548.649091
1515.324344,300,11550.305436
1510.459556,300,11551.327764
1519.294595,300,11552.332411
1530.62068,300,11553.344505
1454.12042,300,11554.343312
1522.89729,300,11555.343724
1529.037933,300,11556.336268
1492.741117,300,11558.013098
1438.285296,300,11559.007938
1530.730101,300,11560.018837
1449.828411,300,11561.055027
1489.608095,300,11562.106112
1529.205393,300,11563.132237
1542.530796,300,11564.11271
1463.877564,300,11565.770368
1427.848926,300,11566.778647
1472.789955,300,11567.805349
1428.076362,300,11568.788192
1479.809269,300,11569.830508
1510.896628,300,11570.865508
1522.284485,300,11572.496952
1518.751752,300,11573.510338
1437.495978,300,11574.539881
1529.755769,300,11575.536279
1523.033548,300,11576.53678
1505.549616,300,11577.570795
1534.502874,300,11578.583095
1522.422506,300,11580.223954
1510.996637,300,11581.227461
1440.274899,300,11582.248721
1528.118289,300,11583.272115
1480.354432,300,11584.303301
1481.581725,300,11585.331345
1469.410123,300,11586.367088
1493.648305,300,11588.088813
1519.50672,300,11589.103047
1519.882126,300,11590.132166
1535.992771,300,11591.17613
1419.034578,300,11592.18926
1418.15631,300,11593.224595
1514.650421,300,11594.276177
1520.921015,300,11595.935068
1524.831669,300,11596.980357
1521.053443,300,11598.01844
1530.151972,300,11599.039208
1510.146317,300,11600.078649
1504.761838,300,11601.10083
1496.587057,300,11602.108682
1446.193618,300,11603.787551
1528.282223,300,11604.816436
1493.029909,300,11605.818597
1403.90947,300,11606.854001
1434.250104,300,11607.848235
1528.012664,300,11608.883559
1518.957326,300,11609.870939
1410.378942,300,11611.526919
1330.3807,300,11612.528076
1516.749746,300,11613.544087
1436.544165,300,11614.588322
1528.58786,300,11615.61408
1474.504897,300,11616.649396
1429.781511,300,11618.293051
1534.519295,300,11619.314275
1512.23012,300,11620.334301
1477.772836,300,11621.341581
1452.3431,300,11622.33697
1525.936013,300,11623.362253
1522.393446,300,11624.379402
1482.187228,300,11626.032228
1516.681431,300,11627.065739
1499.734566,300,11628.113964
1529.575746,300,11629.135901
1536.297835,300,11630.147868
1531.246123,300,11631.167057
1438.725306,300,11632.195629
1532.914854,300,11633.85551
1533.51136,300,11634.878486
1534.226249,300,11635.907709
1457.660707,300,11636.938443
1477.399229,300,11637.938842
1524.774314,300,11638.958453
1508.241603,300,11639.999381
1504.59248,300,11641.683759
1519.289514,300,11642.707643
1520.437466,300,11643.725735
1462.520584,300,11644.749104
1527.160211,300,11645.746078
1468.292434,300,11646.745888
1524.876434,300,11647.764393
1512.953837,300,11649.450235
1524.526133,300,11650.509933
1497.237793,300,11651.512567
1525.042277,300,11652.512853
1532.422669,300,11653.524265
1537.011345,300,11654.570075
1519.882679,300,11655.588163
1535.859957,300,11657.25167
1508.472993,300,11658.251827
1516.31174,300,11659.27714
1529.103595,300,11660.285457
1527.856652,300,11661.300579
1535.423143,300,11662.345901
1489.04702,300,11664.020363
1512.742591,300,11665.03186
1480.334459,300,11666.047034
1529.530833,300,11667.055153
1479.564538,300,11668.101811
1519.415949,300,11669.130657
1521.410651,300,11670.143095
1520.058407,300,11671.81962
1531.115486,300,11672.828801
1525.454827,300,11673.872675
1504.736226,300,11674.88676
1519.352543,300,11675.883531
1531.699071,300,11676.879213
1387.374124,300,11677.899709
1529.385212,300,11679.538347
1324.812503,300,11680.563787
1507.137083,300,11681.610346
1498.837534,300,11682.612099
1439.341313,300,11683.669094
1071.594094,300,11684.695935
1480.52073,300,11685.692837
1524.745596,300,11687.33682
1483.919359,300,11688.32473
1493.607529,300,11689.3196
1518.490402,300,11690.348458
1476.340611,300,11691.385375
1526.845202,300,11692.393606
1460.430256,300,11693.435401
1523.657516,300,11695.108907
1531.206175,300,11696.133964
1536.516777,300,11697.147746
1519.145916,300,11698.142772
1522.85709,300,11699.169703
1528.926063,300,11700.19666
1526.422626,300,11701.852965
1529.397674,300,11702.874307
1527.352075,300,11703.900072
1523.299628,300,11704.922691
1503.832106,300,11705.97848
1523.311994,300,11706.998715
1532.967439,300,11708.036922
1490.956683,300,11709.680637
1527.042609,300,11710.696528
1481.545662,300,11711.72527
1530.373332,300,11712.732477
1508.693188,300,11713.773145
1524.524156,300,11714.818751
1502.156425,300,11715.855318
1534.287608,300,11717.56965
1527.557539,300,11718.607561
1506.28837,300,11719.620104
1472.671311,300,11720.661705
1525.354111,300,11721.71723
1271.9783,300,11722.74275
1529.137967,300,11723.760249
1464.36469,300,11725.446887
1524.288728,300,11726.458515
1456.782385,300,11727.468749
1528.301867,300,11728.503543
1387.671661,300,11729.524902
1519.094121,300,11730.534496
1505.981207,300,11731.55329
1343.761328,300,11733.205887
1525.048396,300,11734.233667
1363.054139,300,11735.272485
1491.398291,300,11736.31524
1441.525885,300,11737.302182
1532.592048,300,11738.337483
1506.249697,300,11739.3704
1530.890981,300,11741.043998
1485.444386,300,11742.027757
1448.160587,300,11743.035225
1492.272359,300,11744.052836
1539.214181,300,11745.035475
1501.614895,300,11746.084649
1504.764401,300,11747.789669
1520.914068,300,11748.814162
1534.640815,300,11749.809544
1358.522309,300,11750.812713
1512.524851,300,11751.851108
1525.764802,300,11752.874632
1414.62438,300,11753.886049
1471.878025,300,11755.555582
1530.856655,300,11756.583636
1526.911436,300,11757.577874
1506.005459,300,11758.602602
1532.699142,300,11759.606368
1530.97311,300,11760.636066
1511.307181,300,11761.687767
1505.061227,300,11763.362192
1402.10349,300,11764.389821
1532.490297,300,11765.41989
1526.371828,300,11766.443639
1534.387946,300,11767.494865
1503.737885,300,11768.517032
1435.512711,300,11769.528608
1527.771872,300,11771.187331
1514.030569,300,11772.18416
1525.120874,300,11773.204912
1532.476588,300,11774.210202
1525.789098,300,11775.253
1530.612578,300,11776.24375
1513.537691,300,11777.227987
1524.156829,300,11778.882028
1521.39156,300,11779.907828
1530.538583,300,11780.894119
1512.346038,300,11781.904875
1524.455026,300,11782.895446
1521.118419,300,11783.916116
1505.935723,300,11784.938507
1531.13164,300,11786.57712
1418.519849,300,11787.573968
1500.819631,300,11788.615349
1504.815368,300,11789.627177
1536.96241,300,11790.652851
1516.114934,300,11791.664162
1478.572106,300,11793.36015
1522.829527,300,11794.345816
1531.749831,300,11795.355268
1526.03169,300,11796.380288
1307.372552,300,11797.380122
1495.680669,300,11798.417442
1491.557116,300,11799.454191
1539.085808,300,11801.110337
1485.945108,300,11802.103441
1443.83343,300,11803.150123
1489.340097,300,11804.161605
1524.802117,300,11805.19681
1517.805034,300,11806.210752
1526.383153,300,11807.230877
1483.070371,300,11808.882285
1529.20147,300,11809.871689
1532.770572,300,11810.882022
1474.817885,300,11811.915963
1519.086671,300,11812.926918
1483.584052,300,11813.929703
1533.261455,300,11814.952942
1537.190919,300,11816.607127
1529.333419,300,11817.611509
1485.301479,300,11818.623909
1515.433651,300,11819.626641
1522.84912,300,11820.644381
1444.994418,300,11821.671481
1523.72606,300,11822.686877
1445.314619,300,11824.363864
1369.861978,300,11825.344308
1502.312784,300,11826.382262
1490.700255,300,11827.409958
1534.799372,300,11828.464274
1506.578732,300,11829.482409
1524.89593,300,11830.521623
1438.112464,300,11832.182568
1491.999385,300,11833.211282
1410.137846,300,11834.22362
1513.408437,300,11835.216362
1521.034569,300,11836.21613
1530.034954,300,11837.229304
1513.196303,300,11838.91997
1527.651412,300,11839.948289
1519.638444,300,11840.964406
1517.451376,300,11841.995337
1504.850108,300,11843.005476
1514.479562,300,11844.003464
1490.779465,300,11844.996821
1516.919174,300,11846.66466
1531.809686,300,11847.685011
1527.808443,300,11848.695927
1528.680368,300,11849.704571
1524.241094,300,11850.725346
1511.573581,300,11851.758764
1506.67763,300,11852.782531
1513.185978,300,11854.415892
1522.61399,300,11855.442836
1504.657679,300,11856.462453
1499.85743,300,11857.470292
1528.929547,300,11858.47035
1419.94376,300,11859.47381
1512.315131,300,11860.474802
1475.374489,300,11862.105895
1507.015707,300,11863.118406
1503.475969,300,11864.146371
1500.698954,300,11865.171537
1537.589165,300,11866.1771
1523.837384,300,11867.185298
1500.626554,300,11868.227354
1525.303367,300,11869.907858
1524.436397,300,11870.948379
1530.874324,300,11871.955723
1523.514106,300,11872.979543
1464.738919,300,11873.991841
1536.873968,300,11875.003206
1339.445322,300,11876.687459
1483.565168,300,11877.668175
1501.229515,300,11878.68789
1520.917055,300,11879.741964
1530.386796,300,11880.771195
1483.331796,300,11881.807022
1405.532396,300,11882.831654
1534.086959,300,11884.453112
1479.190236,300,11885.48231
1529.567149,300,11886.499154
1511.334371,300,11887.526256
1527.042918,300,11888.533118
1531.838166,300,11889.531709
1522.901797,300,11890.549457
1513.588472,300,11892.218091
1517.348176,300,11893.219841
1326.871211,300,11894.228807
1405.657271,300,11895.277776
1492.700541,300,11896.291797
1517.516279,300,11897.305957
1505.101336,300,11898.326456
1326.018313,300,11899.969059
1469.227587,300,11900.96661
1513.472959,300,11901.993549
1514.300972,300,11902.991399
1501.812979,300,11903.995897
1526.080279,300,11904.986918
1483.049515,300,11906.00717
1515.358359,300,11907.637432
1512.323048,300,11908.662695
1469.660027,300,11909.68174
1527.181472,300,11910.695535
1487.441795,300,11911.731778
1471.074263,300,11912.739963
1482.157833,300,11913.753073
1523.953963,300,11915.404493
1444.376859,300,11916.408197
1499.337018,300,11917.43184
1491.151179,300,11918.459838
1509.667955,300,11919.494418
1493.832114,300,11920.522288
1513.254275,300,11922.152151
1408.192632,300,11923.179291
1460.239513,300,11924.208676
1402.144744,300,11925.220803
1455.583972,300,11926.23975
1515.044214,300,11927.235716
1526.470874,300,11928.245262
1476.470695,300,11929.911084
1444.753407,300,11930.930093
1520.021246,300,11931.923939
1529.356159,300,11932.942208
1491.325169,300,11933.968843
1152.027093,300,11935.012893
1497.711101,300,11936.005282
1518.858369,300,11937.622562
1523.110331,300,11938.659203
1486.682136,300,11939.65027
1513.816809,300,11940.65249
1526.973283,300,11941.643474
1493.674974,300,11942.653191
1522.165568,300,11943.65581
1530.353265,300,11945.301685
1283.328541,300,11946.343623
1485.539689,300,11947.370801
1438.981394,300,11948.405442
1502.650345,300,11949.434011
1523.799704,300,11950.433565
1533.455949,300,11951.459181
1527.773237,300,11953.119679
1514.468766,300,11954.14005
1533.070181,300,11955.169446
1534.174066,300,11956.210205
1501.470238,300,11957.245483
1531.155655,300,11958.266873
1492.301183,300,11959.304214
1521.250853,300,11960.952477
1476.575508,300,11961.980172
1456.104167,300,11963.02042
1518.495646,300,11964.047235
1469.034718,300,11965.070673
1523.868508,300,11966.099679
1517.184542,300,11967.751643
1392.143492,300,11968.778058
1505.949898,300,11969.799082
1532.836369,300,11970.818061
1449.866419,300,11971.842587
1530.508049,300,11972.874804
1488.412484,300,11973.862746
1526.157429,300,11975.551614
1479.570916,300,11976.578389
1512.319825,300,11977.56937
1510.544435,300,11978.619635
1460.368817,300,11979.619356
1515.981298,300,11980.645512
1465.129886,300,11981.660431
1515.253547,300,11983.331522
1528.318909,300,11984.369763
1492.140669,300,11985.376744
1534.25267,300,11986.380281
1452.470496,300,11987.395423
1334.061778,300,11988.408439
1537.745037,300,11989.442413
1503.96766,300,11991.089255
1512.27117,300,11992.085951
1524.009518,300,11993.094755
1481.011745,300,11994.117486
1159.649096,300,11995.121406
1522.508566,300,11996.135514
1502.534581,300,11997.135055
1519.654336,300,11998.786857
1500.517686,300,11999.810206
1507.23344,300,12000.860498
1482.455281,300,12001.887905
1506.39593,300,12002.907185
1504.697795,300,12003.890212
1525.295085,300,12004.919748
1524.654086,300,12006.617338
1488.696041,300,12007.623424
1516.837862,300,12008.635044
1467.283374,300,12009.646072
1527.446464,300,12010.66255
1535.974317,300,12011.681219
1503.856281,300,12013.319639
1504.178518,300,12014.352806
1513.281051,300,12015.406039
1509.761907,300,12016.419181
1531.787394,300,12017.469088
1496.841197,300,12018.483337
1468.862303,300,12019.504698
1515.781948,300,12021.182547
1441.876668,300,12022.207711
1437.513623,300,12023.224354
1528.876777,300,12024.213748
1518.527036,300,12025.223691
1522.896823,300,12026.254399
1527.937436,300,12027.293212
1513.969682,300,12029.01537
1520.182372,300,12030.029952
1456.679394,300,12031.05398
1525.931609,300,12032.075821
1516.808342,300,12033.100743
1514.207798,300,12034.096067
1441.474803,300,12035.113814
1393.462424,300,12036.767992
1485.508673,300,12037.788424
1454.325825,300,12038.782188
1529.740988,300,12039.807487
1324.242068,300,12040.818826
1525.816243,300,12041.859325
1533.911661,300,12042.882111
1497.674447,300,12044.555197
1502.97173,300,12045.568081
1533.102615,300,12046.58427
1451.795314,300,12047.59188
1442.316202,300,12048.617163
1476.736588,300,12049.647544
1522.811298,300,12050.669171
1519.722635,300,12052.338
1479.998484,300,12053.35653
1444.24141,300,12054.370196
1525.016693,300,12055.409432
1527.070417,300,12056.450716
1352.944085,300,12057.478415
1499.977579,300,12059.160968
1533.389444,300,12060.184041
1525.773807,300,12061.203405
1521.040479,300,12062.232058
1494.654816,300,12063.252258
1513.75948,300,12064.284322
1516.786865,300,12065.274526
1478.653875,300,12066.926217
1528.200737,300,12067.969946
1522.486862,300,12069.004879
1529.052133,300,12070.012974
1494.317276,300,12071.014899
1523.632442,300,12072.029799
1517.361069,300,12073.05571
1520.835424,300,12074.73177
1529.98482,300,12075.743203
1504.433007,300,12076.776679
1483.584668,300,12077.779305
1528.053838,300,12078.772246
1461.649539,300,12079.81108
1521.19234,300,12080.840033
1519.64898,300,12082.511837
1527.254462,300,12083.553191
1526.192891,300,12084.560524
1516.001399,300,12085.581192
1530.11807,300,12086.599723
1520.285025,300,12087.624008
1528.639143,300,12088.625868
1405.534307,300,12090.282763
1525.280171,300,12091.26911
1520.865705,300,12092.284707
1474.239511,300,12093.302658
1501.912199,300,12094.289228
1537.058321,300,12095.307312
1495.822537,300,12096.99386
1522.118311,300,12098.006964
1521.273384,300,12099.035345
1480.702155,300,12100.058496
1511.118729,300,12101.066402
1438.271359,300,12102.104551
1514.386585,300,12103.136059
1523.711611,300,12104.818927
1455.55548,300,12105.853148
1493.000462,300,12106.873036
1276.443593,300,12107.914615
1497.579156,300,12108.957062
1478.980674,300,12109.982379
1515.612029,300,12110.977825
1396.394118,300,12112.644215
1442.060127,300,12113.679898
1499.469706,300,12114.700039
1428.738983,300,12115.696736
1525.980138,300,12116.736219
1529.59653,300,12117.729966
1508.968272,300,12118.759685
1400.537469,300,12120.420213
1465.919024,300,12121.435968
1523.582538,300,12122.47204
1437.874954,300,12123.475514
1432.390122,300,12124.489444
1409.164792,300,12125.517896
1492.114178,300,12126.548256
1489.031275,300,12128.212849
1428.490735,300,12129.257589
1219.890037,300,12130.262511
1467.541259,300,12131.263015
1520.368974,300,12132.289528
1263.180219,300,12133.286449
1523.151508,300,12134.311951
1521.439109,300,12135.986925
1502.402072,300,12136.985584
1392.737527,300,12137.997652
1484.545299,300,12139.004974
1358.050314,300,12140.016887
1494.053102,300,12141.021218
1430.298756,300,12142.650636
1527.741329,300,12143.65266
1479.750837,300,12144.658054
1516.389403,300,12145.671482
1417.795719,300,12146.69941
1498.713974,300,12147.732304
1419.443704,300,12148.774119
1433.029691,300,12150.414099
1439.452913,300,12151.414893
1509.955095,300,12152.444593
1331.415591,300,12153.464781
1435.638927,300,12154.47049
1489.647158,300,12155.473399
1474.591317,300,12156.51247
1480.862136,300,12158.137269
1411.560099,300,12159.139679
1406.069291,300,12160.13666
1251.161645,300,12161.149404
1517.392489,300,12162.195229
1478.304178,300,12163.18866
1439.98303,300,12164.214438
1487.02031,300,12165.87533
1413.177228,300,12166.893406
1513.215666,300,12167.906989
1480.608747,300,12168.92031
1534.929382,300,12169.918505
1471.156447,300,12170.929856
1399.571233,300,12171.976384
1409.201261,300,12173.650408
1366.523171,300,12174.662898
1461.908728,300,12175.718973
1516.317393,300,12176.724248
1446.840907,300,12177.727531
1474.920937,300,12178.740155
1349.935644,300,12179.767817
1406.882892,300,12181.435461
1510.226823,300,12182.450054
1505.88586,300,12183.468049
1523.826564,300,12184.498047
1456.048058,300,12185.543817
1403.77492,300,12186.560577
1440.18502,300,12188.209336
1416.213382,300,12189.250756
1408.997642,300,12190.251919
1508.561776,300,12191.2463
1299.395733,300,12192.274784
1352.560057,300,12193.274301
1527.78064,300,12194.285869
1511.753395,300,12195.947535
1505.979493,300,12196.945505
1476.350653,300,12197.956494
1391.740822,300,12198.968266
1449.1645,300,12199.98832
1481.874131,300,12201.022784
1443.819798,300,12202.052145
1472.21002,300,12203.697229
1435.665867,300,12204.689024
1521.311169,300,12205.699649
1360.572294,300,12206.700065
1454.019395,300,12207.719823
1520.368916,300,12208.736882
1457.1321,300,12209.740248
1498.472589,300,12211.404144
1440.081423,300,12212.418184
1470.840005,300,12213.420611
1518.807747,300,12214.451253
1463.269273,300,12215.501385
1517.347624,300,12216.507494
1466.337047,300,12217.512352
1197.533243,300,12219.204109
1418.179362,300,12220.207779
1416.645076,300,12221.240453
1473.314198,300,12222.250493
1494.543561,300,12223.269806
1496.17724,300,12224.27612
1313.598603,300,12225.290983
1516.35305,300,12226.946947
1484.38789,300,12227.976404
1391.875073,300,12228.975168
1497.360515,300,12229.997089
1440.725383,300,12231.025481
1406.587789,300,12232.036899
1339.301698,300,12233.715927
1517.008267,300,12234.714033
1489.442198,300,12235.738257
1527.508271,300,12236.7563
1530.256667,300,12237.715651
1346.488082,300,12238.759493
1518.111314,300,12239.762284
1264.521305,300,12241.417123
1517.505534,300,12242.462721
1516.167801,300,12243.464322
1512.039189,300,12244.484957
1522.557768,300,12245.497516
1503.89637,300,12246.495613
1534.535268,300,12247.472472
1346.609742,187,12248.75437
1441.921846,300,12249.783254
1498.030955,300,12250.791903
1512.606619,300,12251.816244
1487.247797,300,12252.845712
1503.530808,300,12253.848186
1520.150379,300,12254.856256
1462.08052,300,12256.499765
1463.669702,300,12257.521974
1522.436274,300,12258.525275
1483.755244,300,12259.554463
1486.332624,300,12260.577102
1487.296895,300,12261.594277
1493.83363,300,12262.614654
1483.021105,300,12264.294555
1534.77846,300,12265.340501
1431.431189,300,12266.381792
1503.737676,300,12267.401279
1524.704458,300,12268.430256
1408.535086,300,12269.444884
1426.374613,300,12270.448001
1510.71011,300,12272.093057
1473.480428,300,12273.096941
1509.354801,300,12274.134078
1527.469732,300,12275.155644
1505.44863,300,12276.206678
1293.202126,300,12277.220818
1530.169486,300,12278.25116
1372.511173,300,12279.925318
1440.170363,300,12280.95858
1512.474846,300,12281.977754
1511.58553,300,12282.986708
1424.220854,300,12283.972731
1433.79567,300,12284.994015
1519.847809,300,12286.002686
1533.866723,300,12287.665468
1470.901835,300,12288.711774
1451.070254,300,12289.73729
1497.134572,300,12290.734274
1525.064743,300,12291.770173
1515.009547,300,12292.791133
1498.462345,300,12294.430355
1505.525477,300,12295.43799
1501.978428,300,12296.451277
1319.035425,300,12297.43232
1471.15603,300,12298.439677
1519.820488,300,12299.448178
1506.333326,300,12300.453267
1137.235193,300,12302.05971
1407.398146,300,12303.094083
1312.086379,300,12304.098307
1455.855968,300,12305.160014
1515.33834,300,12306.187386
1518.994369,300,12307.196783
1514.486123,300,12308.222203
1516.452052,300,12309.877175
1526.777507,300,12310.909477
1462.058011,300,12311.924235
1510.1174,300,12312.929717
1487.212722,300,12313.948168
1524.828028,300,12314.941499
1469.590191,300,12315.952351
1513.955508,300,12317.569353
1523.896285,300,12318.599941
1529.073787,300,12319.628493
1528.01422,300,12320.639961
1411.336528,300,12321.672361
1282.776363,300,12322.662196
1502.342356,300,12323.664686
1521.52857,300,12325.316519
1534.812887,300,12326.321948
1454.056415,300,12327.366462
1522.728283,300,12328.389991
1430.030302,300,12329.402694
1447.95857,300,12330.423187
1471.944806,300,12332.093349
1522.869444,300,12333.164688
1516.611271,300,12334.205244
1493.808029,300,12335.223984
1534.865723,300,12336.226937
1532.210534,300,12337.232351
1518.658375,300,12338.250994
1525.213077,300,12339.923468
1529.847805,300,12340.941066
1479.459434,300,12341.937756
1531.036732,300,12342.961377
1445.651343,300,12343.995118
1515.75658,300,12345.013844
1519.462328,300,12346.032116
1527.538247,300,12347.699103
1465.590572,300,12348.735934
1506.943003,300,12349.779682
1499.728968,300,12350.765062
1487.62284,300,12351.774328
1516.060955,300,12352.771782
1465.705734,300,12353.78331
1519.626315,300,12355.42162
1512.021069,300,12356.428829
1499.270526,300,12357.445459
1521.440291,300,12358.447877
1511.416656,300,12359.503639
1469.044922,300,12360.522287
1522.939499,300,12361.5289
1472.41725,300,12363.181484
1419.369127,300,12364.178581
1498.754716,300,12365.223034
1518.565647,300,12366.245464
1519.851488,300,12367.243478
1506.270399,300,12368.270088
1511.361335,300,12369.286186
1469.695061,300,12370.936928
1423.831754,300,12371.944097
1495.189683,300,12372.980179
1528.7766,300,12373.988181
1470.083382,300,12374.998992
1437.141875,300,12376.003456
1522.827645,300,12377.692879
1502.711256,300,12378.720882
1483.277843,300,12379.766225
1532.877525,300,12380.772942
1117.566389,300,12381.810566
1466.169891,300,12382.814452
1527.607789,300,12383.837771
1475.989982,300,12385.468103
1519.890612,300,12386.494769
1427.223918,300,12387.497556
1492.285781,300,12388.512021
1451.061685,300,12389.507937
1333.801927,300,12390.512778
1516.639457,300,12391.530177
1489.118808,300,12393.208096
1465.563091,300,12394.243059
1451.722973,300,12395.255405
1092.185471,300,12396.285914
1506.365664,300,12397.295407
1393.509632,300,12398.323225
1374.604807,198,12399.002919
1434.955442,300,12400.657352
1518.021425,300,12401.662556
1527.74494,300,12402.670104
1521.72076,300,12403.673552
1524.34962,300,12404.680717
1513.513032,300,12405.698643
1487.306354,300,12406.703813
1446.62722,300,12408.351546
1506.949828,300,12409.372401
1443.354433,300,12410.401636
1099.319192,300,12411.395292
1527.950567,300,12412.410122
1493.945365,300,12413.422421
1508.833795,300,12414.469397
1515.762938,300,12416.132128
1504.442332,300,12417.144834
1449.368493,300,12418.154845
1479.427016,300,12419.175305
1521.064841,300,12420.190824
1470.602348,300,12421.177843
1519.779144,300,12422.192288
1504.700439,300,12423.887738
1507.464224,300,12424.91327
1511.220613,300,12425.956001
1506.104281,300,12426.960979
1415.853464,300,12427.984913
1412.559118,300,12429.037814
1524.791121,300,12430.079422
1516.734352,300,12431.724746
1446.448684,300,12432.730389
1500.194001,300,12433.751819
1513.87822,300,12434.7701
1422.062168,300,12435.789622
1530.434077,300,12436.794291
1530.693131,300,12438.455588
1477.992925,300,12439.507429
1495.86421,300,12440.546368
1534.742016,300,12441.552166
1534.53433,300,12442.558954
1504.276613,300,12443.617915
1518.103203,300,12444.635864
1477.429012,300,12446.296977
1505.34806,300,12447.309173
1096.328448,300,12448.308526
1263.787759,103,12448.667804
1521.371769,300,12449.687314
1495.421643,300,12450.716468
1215.937377,300,12451.729008
1521.705193,300,12452.727938
1525.974457,300,12454.360909
1524.224464,300,12455.384954
1463.581814,300,12456.428611
1454.409508,300,12457.434125
1524.69154,300,12458.445891
1495.951274,300,12459.480632
1375.969162,300,12460.487272
1430.443322,300,12462.195446
1243.335788,300,12463.239155
1530.804846,300,12464.243514
1517.940681,300,12465.263094
1477.228772,300,12466.264928
1532.815884,300,12467.281592
1427.377038,300,12468.939317
1468.554171,300,12469.983439
1528.422156,300,12471.009233
1507.470997,300,12472.052685
1499.686259,300,12473.072461
1410.907802,300,12474.078103
1216.785534,300,12475.096543
1501.413529,300,12476.783708
1404.153767,300,12477.803901
1509.140428,300,12478.825836
1466.272541,300,12479.854831
1521.586001,300,12480.858484
1439.822107,300,12481.896772
1520.906576,300,12482.914438
1388.960493,300,12484.561521
1441.037484,300,12485.553221
1498.112324,300,12486.598835
1535.966952,300,12487.629329
1532.905311,300,12488.631138
1526.892562,300,12489.654339
1400.776316,300,12490.674032
1501.503079,300,12492.333156
1459.997495,300,12493.363431
1509.6851,300,12494.383061
1531.771521,300,12495.402645
1419.071902,300,12496.426882
1477.869469,300,12497.448462
1495.111816,300,12498.456761
1508.468135,300,12500.137182
1528.676792,300,12501.173343
1510.324272,300,12502.166087
1513.869008,300,12503.187835
1525.942296,300,12504.187522
1514.167182,300,12505.18886
1466.823347,300,12506.835127
1526.958473,300,12507.867717
1444.39056,300,12508.853009
1373.143722,300,12509.852367
1433.297973,300,12510.858348
1511.338755,300,12511.869854
1516.091109,300,12512.881962
1442.335288,300,12514.525168
1480.742459,300,12515.529312
1394.496047,300,12516.563685
1511.052084,300,12517.579775
1472.123685,300,12518.602489
1476.579315,300,12519.621182
1529.012868,300,12520.609256
1427.05191,300,12522.264672
1512.738598,300,12523.275429
1511.789745,300,12524.281183
1527.694247,300,12525.299734
1445.714097,300,12526.322989
1430.987608,300,12527.314013
1347.792408,300,12528.3406
1521.036895,300,12529.997952
1333.997988,300,12531.016061
1503.026637,300,12532.030594
1491.096863,300,12533.045312
1523.359161,300,12534.058593
1533.37969,300,12535.092553
1513.769177,300,12536.101175
1451.435029,300,12537.783722
1473.049593,300,12538.787749
1513.16248,300,12539.817999
1503.235122,300,12540.829255
1529.254577,300,12541.821018
1420.954659,300,12542.84847
1399.307337,300,12543.851125
1489.11329,300,12545.552226
1516.224388,300,12546.53187
1462.513909,300,12547.560116
1530.215415,300,12548.573651
1530.720244,300,12549.578787
1503.442673,300,12550.608393
1502.352442,300,12552.291909
1527.545649,300,12553.33144
1357.972544,300,12554.327084
1440.803851,300,12555.320247
1436.918495,300,12556.343047
1395.051153,300,12557.338616
1505.963884,300,12558.348774
1529.50508,300,12560.014517
1490.596995,300,12561.011496
1496.175589,300,12562.02535
1504.516432,300,12563.027154
1527.342625,300,12564.034071
1520.408554,300,12565.055311
1519.133786,300,12566.084294
1431.396976,300,12567.740729
1477.703435,300,12568.753877
1195.979194,300,12569.795568
1487.580178,300,12570.79585
1529.966905,300,12571.807406
1330.868039,300,12572.826178
1516.19992,300,12573.835553
1495.570237,300,12575.47771
1377.812438,300,12576.507764
1524.015939,300,12577.510235
1440.218747,300,12578.517621
1465.309028,300,12579.55452
1486.433345,300,12580.572046
1528.783385,300,12581.571267
1520.611127,300,12583.22515
1496.641025,300,12584.228644
1512.635601,300,12585.234829
1421.902824,300,12586.238697
1458.941938,300,12587.256132
