#{"t_start": 1699943478.9986596, "env_id": null}
r,l,t
243.766464,300,1890.908298
271.75831,300,1891.74268
387.800958,300,1892.575878
308.830119,300,1893.422481
326.906561,300,1895.004769
373.312587,300,1895.838846
336.618744,300,1896.672364
257.929319,300,1897.506564
260.958552,300,1898.340103
374.338614,300,1899.173396
381.263576,300,1900.743824
292.86662,300,1901.578676
394.63942,300,1902.411766
256.136698,300,1903.245962
327.659322,300,1904.078437
316.378849,300,1904.925128
376.531475,300,1905.758862
390.394835,300,1907.32558
378.073602,300,1908.159004
307.91746,300,1908.992833
352.951512,300,1909.826519
316.757488,300,1910.660605
356.822701,300,1911.493613
347.348139,300,1912.327672
322.029531,300,1913.907331
407.500062,300,1914.741544
322.380722,300,1915.575072
430.84396,300,1916.421244
328.585177,300,1917.25475
390.384699,300,1918.089105
396.651505,300,1918.922171
412.560488,300,1920.517893
388.504077,300,1921.351284
397.306284,300,1922.18534
355.758367,300,1923.018482
392.003915,300,1923.852687
343.005561,300,1924.685882
395.879422,300,1925.520125
332.599569,300,1927.090395
297.156207,300,1927.936831
398.981142,300,1928.770454
364.58638,300,1929.604658
383.461041,300,1930.438231
294.793999,300,1931.272064
278.705144,300,1932.105689
337.804157,300,1933.683517
344.567936,300,1934.51783
386.167245,300,1935.351006
378.858793,300,1936.184214
290.45378,300,1937.018734
341.817721,300,1937.851617
391.050163,300,1939.439505
397.64678,300,1940.273315
250.506731,300,1941.107273
246.697802,300,1941.940615
398.282308,300,1942.774736
379.627355,300,1943.608054
383.093752,300,1944.441747
329.154681,300,1946.010851
378.166305,300,1946.844913
383.786131,300,1947.678151
372.096864,300,1948.512176
343.021291,300,1949.345579
381.751817,300,1950.191914
373.906271,300,1951.026546
348.854819,300,1952.61573
373.969954,300,1953.449046
391.75391,300,1954.283069
320.293819,300,1955.116917
408.820437,300,1955.950772
359.861812,300,1956.784372
298.953592,300,1957.618821
388.498363,300,1959.204824
372.721325,300,1960.038543
371.235017,300,1960.87285
419.017793,300,1961.718415
373.426446,300,1962.551672
298.395551,300,1963.38611
389.313865,300,1964.219324
297.467787,300,1965.79976
387.895824,300,1966.632672
413.738604,300,1967.466558
422.887827,300,1968.300915
391.987411,300,1969.134783
367.023361,300,1969.967432
356.24598,300,1971.536444
392.455964,300,1972.370615
374.322278,300,1973.216977
357.569448,300,1974.05015
389.577371,300,1974.884523
352.387481,300,1975.718151
308.495813,300,1976.552551
352.895305,300,1978.13154
381.467178,300,1978.964665
404.425812,300,1979.798295
306.480214,300,1980.631904
334.192447,300,1981.465689
359.763401,300,1982.29939
381.446825,300,1983.132707
373.442427,300,1984.725662
391.694458,300,1985.558813
382.460419,300,1986.393198
390.266597,300,1987.226529
343.359738,300,1988.060365
410.454699,300,1988.893978
387.98851,300,1989.727858
331.395778,300,1991.317368
371.209666,300,1992.151468
378.717509,300,1992.984757
376.859178,300,1993.818644
241.799571,300,1994.65223
344.153964,300,1995.498679
307.68275,300,1996.331892
388.67715,300,1997.919309
329.866202,300,1998.752887
326.128632,300,1999.587242
387.775069,300,2000.420193
374.80869,300,2001.254059
384.173737,300,2002.08727
380.305093,300,2002.921552
384.483221,300,2004.503731
355.902291,300,2005.337844
351.239485,300,2006.170694
305.53392,300,2007.018057
371.620295,300,2007.851458
388.069544,300,2008.685543
378.382012,300,2010.262767
291.4874,300,2011.096318
370.983153,300,2011.930015
371.209194,300,2012.763764
363.67218,300,2013.597379
371.418947,300,2014.431219
307.875969,300,2015.264335
281.836977,300,2016.869119
266.474843,300,2017.702701
326.959299,300,2018.54883
377.324753,300,2019.381828
388.606469,300,2020.216177
380.503012,300,2021.049906
331.582091,300,2021.883832
276.480185,300,2023.440683
332.072106,300,2024.274503
360.788056,300,2025.107882
384.363757,300,2025.942088
404.387787,300,2026.775762
387.227558,300,2027.609174
316.517094,300,2028.442755
400.012927,300,2030.015863
361.36033,300,2030.849299
306.288855,300,2031.683311
368.05181,300,2032.516796
377.208778,300,2033.351013
381.138358,300,2034.184225
357.568494,300,2035.018383
343.331217,300,2036.56717
365.34253,300,2037.401016
333.235908,300,2038.234504
391.348549,300,2039.068783
394.219331,300,2039.901837
307.626265,300,2040.748081
345.605818,300,2041.582164
290.585832,300,2043.160954
320.543479,300,2043.994394
307.462842,300,2044.827941
305.362129,300,2045.661687
377.598187,300,2046.495955
361.55431,300,2047.328542
388.7031,300,2048.904461
320.540475,300,2049.738962
301.351872,300,2050.572554
314.682932,300,2051.404998
318.062315,300,2052.251814
374.103391,300,2053.084863
390.367866,300,2053.919505
374.283952,300,2055.500965
288.447217,300,2056.334859
262.19831,300,2057.168133
297.312006,300,2058.002646
355.264593,300,2058.836035
377.868617,300,2059.669775
369.461113,300,2060.503077
384.126088,300,2062.070847
342.44706,300,2062.904634
340.143917,300,2063.750787
281.844676,300,2064.583669
402.369117,300,2065.418111
388.833397,300,2066.251839
343.218172,300,2067.086491
345.707658,300,2068.650012
338.217946,300,2069.483727
327.439836,300,2070.317613
372.937595,300,2071.151709
376.361682,300,2071.98495
411.999174,300,2072.819223
294.235882,300,2073.652099
390.549688,300,2075.245088
366.653281,300,2076.078485
402.058099,300,2076.91293
345.039106,300,2077.746226
355.779657,300,2078.58016
416.558173,300,2079.414038
395.622589,300,2080.247471
328.177744,300,2081.815028
391.58985,300,2082.648826
314.255188,300,2083.482113
350.750198,300,2084.316763
363.613706,300,2085.149512
393.430437,300,2085.996291
377.609041,300,2087.573111
333.787255,300,2088.407363
366.234803,300,2089.240872
383.463013,300,2090.074816
402.58553,300,2090.908087
317.275529,300,2091.742217
384.984149,300,2092.575725
286.474617,300,2094.139346
301.272601,300,2094.972847
322.4701,300,2095.806886
370.956515,300,2096.63958
334.417438,300,2097.486493
375.663653,300,2098.320019
257.048597,300,2099.154244
323.510713,300,2100.74704
383.534054,300,2101.580683
368.01361,300,2102.413992
374.083993,300,2103.248123
318.279945,300,2104.081538
378.147121,300,2104.915758
389.49599,300,2105.748408
318.283324,300,2107.295743
319.318042,300,2108.12993
280.110293,300,2108.975904
369.382814,300,2109.809186
354.427355,300,2110.643908
358.626307,300,2111.476925
315.183839,300,2112.310902
397.115427,300,2113.886564
300.259146,300,2114.720583
350.741772,300,2115.553931
239.164368,300,2116.388046
348.506005,300,2117.221102
365.296324,300,2118.055273
307.014301,300,2119.64183
288.198985,300,2120.487867
388.581985,300,2121.321905
323.447612,300,2122.155867
408.869602,300,2122.989162
387.764469,300,2123.823277
314.180354,300,2124.656609
369.138295,300,2126.208352
389.275722,300,2127.041392
380.286846,300,2127.875522
408.855024,300,2128.708739
352.955574,300,2129.543236
308.474941,300,2130.376503
401.051814,300,2131.222914
423.021588,300,2132.799726
335.912284,300,2133.634296
430.243936,300,2134.467905
381.559202,300,2135.302106
405.233976,300,2136.13544
312.889048,300,2136.969602
376.165079,300,2137.803111
375.903453,300,2139.372274
271.99341,300,2140.205298
324.788167,300,2141.03936
393.994295,300,2141.873218
367.823269,300,2142.718951
396.345669,300,2143.552321
401.903851,300,2144.386549
305.185365,300,2145.957814
351.877895,300,2146.791857
386.874319,300,2147.625262
372.395175,300,2148.459561
335.602118,300,2149.293639
409.863848,300,2150.126972
356.635492,300,2150.96012
382.23867,300,2152.528932
383.093884,300,2153.362457
298.975527,300,2154.208718
366.047434,300,2155.042116
348.985139,300,2155.876554
372.025164,300,2156.709974
426.451199,300,2158.267529
293.839875,300,2159.100733
326.964363,300,2159.935604
324.479233,300,2160.7682
312.841588,300,2161.6025
341.160617,300,2162.435782
389.134899,300,2163.270111
310.346539,300,2164.837247
324.129727,300,2165.683204
372.951951,300,2166.51689
379.8159,300,2167.351864
305.649071,300,2168.184375
337.692312,300,2169.018593
387.30957,300,2169.851975
296.95526,300,2171.396628
396.926583,300,2172.229635
395.639722,300,2173.063623
343.440597,300,2173.897186
344.692159,300,2174.730728
389.24775,300,2175.564808
354.097885,300,2176.410744
373.341227,300,2177.978917
389.720322,300,2178.813359
305.408038,300,2179.646725
315.693555,300,2180.481815
366.595358,300,2181.314496
391.840527,300,2182.147985
386.677613,300,2182.981481
361.359036,300,2184.542383
287.651227,300,2185.374734
393.333113,300,2186.209037
308.990112,300,2187.043104
365.264439,300,2187.888899
355.356734,300,2188.722111
407.363048,300,2189.556746
394.143843,300,2191.125244
292.830671,300,2191.95899
341.491967,300,2192.792429
381.591066,300,2193.626988
383.291044,300,2194.459918
316.829218,300,2195.294377
396.479771,300,2196.845865
315.886207,300,2197.680504
349.889653,300,2198.513211
339.912003,300,2199.359943
378.944787,300,2200.193387
369.862417,300,2201.027618
379.892591,300,2201.861212
376.454971,300,2203.418936
375.729882,300,2204.250956
265.294229,300,2205.08501
292.988503,300,2205.919192
401.529189,300,2206.753087
355.666507,300,2207.585977
389.126049,300,2208.419961
363.111482,300,2209.991908
371.135099,300,2210.838621
368.813949,300,2211.67209
373.225193,300,2212.50653
302.661465,300,2213.339815
358.921695,300,2214.173297
364.863587,300,2215.007465
372.58012,300,2216.55484
355.993665,300,2217.388142
314.668253,300,2218.221804
388.118399,300,2219.055748
403.189336,300,2219.888833
395.699192,300,2220.722999
331.043331,300,2221.568875
369.619136,300,2223.131858
321.43678,300,2223.9658
309.836457,300,2224.799505
353.127309,300,2225.633592
368.06862,300,2226.46715
366.36053,300,2227.301181
334.946159,300,2228.134643
313.024188,300,2229.69697
294.699891,300,2230.530385
320.532287,300,2231.364016
384.369911,300,2232.201525
391.405558,300,2233.044198
345.424625,300,2233.877133
364.80154,300,2235.438111
290.107731,300,2236.271482
302.041076,300,2237.105662
327.538749,300,2237.939336
363.386676,300,2238.772808
376.855323,300,2239.607424
317.276871,300,2240.440202
383.566393,300,2241.986885
344.465516,300,2242.820036
319.842319,300,2243.666979
387.724935,300,2244.500123
395.745159,300,2245.334994
251.245984,300,2246.168512
303.824753,300,2247.001983
313.211158,300,2248.570181
366.285473,300,2249.404708
374.469812,300,2250.237427
378.414376,300,2251.071621
374.242679,300,2251.90534
374.325748,300,2252.738953
385.718365,300,2253.573266
380.332991,300,2255.18031
370.210958,300,2256.01395
312.292453,300,2256.848228
345.713689,300,2257.681397
381.690548,300,2258.516003
377.083917,300,2259.348866
398.662904,300,2260.183755
318.97372,300,2261.774073
374.053653,300,2262.608061
324.664449,300,2263.441466
373.358826,300,2264.275512
310.79227,300,2265.108471
381.316262,300,2265.955366
390.87505,300,2267.52952
362.209231,300,2268.364022
287.591504,300,2269.197149
393.357784,300,2270.030977
301.773843,300,2270.864832
383.490423,300,2271.698571
359.241415,300,2272.531739
336.561024,300,2274.117571
374.584125,300,2274.951114
368.084708,300,2275.785046
380.493569,300,2276.61798
320.57263,300,2277.464895
340.435702,300,2278.298067
373.561885,300,2279.132151
361.83735,300,2280.716829
359.026823,300,2281.550759
380.685622,300,2282.385221
378.825147,300,2283.218699
309.383532,300,2284.051846
375.594451,300,2284.885344
321.448207,300,2285.718956
382.700034,300,2287.306213
354.15126,300,2288.139319
324.054549,300,2288.985475
341.567962,300,2289.818923
379.681102,300,2290.653181
340.832457,300,2291.486851
338.16386,300,2292.320888
366.268714,300,2293.928455
322.911246,300,2294.762844
383.995399,300,2295.59582
300.279722,300,2296.429817
311.657431,300,2297.263459
357.504532,300,2298.09716
401.81409,300,2298.932048
394.871239,300,2300.525191
281.062539,300,2301.358656
305.166918,300,2302.192978
368.686428,300,2303.025863
363.658415,300,2303.860011
304.234856,300,2304.693758
385.7992,300,2306.257554
341.565415,300,2307.09069
317.839136,300,2307.924773
321.908058,300,2308.75771
381.297469,300,2309.592216
347.735878,300,2310.425569
387.671423,300,2311.272415
297.918061,300,2312.855977
391.891888,300,2313.690239
409.329447,300,2314.523821
388.324515,300,2315.357551
301.241421,300,2316.191108
387.552514,300,2317.025247
265.373737,300,2317.858776
373.05254,300,2319.442983
378.226582,300,2320.276719
353.052037,300,2321.110892
302.559516,300,2321.943921
295.444418,300,2322.790714
390.041981,300,2323.624111
363.181977,300,2324.457841
299.262901,300,2326.044566
390.647335,300,2326.878688
298.27616,300,2327.711889
371.414258,300,2328.546142
366.288311,300,2329.379214
365.474472,300,2330.212905
380.926033,300,2331.046458
362.058234,300,2332.6236
284.570975,300,2333.456734
362.01172,300,2334.303512
388.604247,300,2335.136577
356.667687,300,2335.97069
343.573025,300,2336.804373
373.699623,300,2337.638551
378.619579,300,2339.217292
327.712578,300,2340.051233
299.228643,300,2340.884368
338.693984,300,2341.718514
380.243746,300,2342.552007
326.243597,300,2343.38618
359.78932,300,2344.973888
398.665448,300,2345.82026
373.311899,300,2346.65408
347.630899,300,2347.487936
364.116931,300,2348.321237
283.249759,300,2349.155363
284.845091,300,2349.988831
371.013008,300,2351.556054
334.093532,300,2352.389721
388.646282,300,2353.223536
378.335036,300,2354.057106
359.641525,300,2354.890819
327.101344,300,2355.72493
313.610937,300,2356.571049
394.103163,300,2358.141066
350.984181,300,2358.975086
323.101856,300,2359.808928
378.108998,300,2360.642924
366.05466,300,2361.476164
329.114776,300,2362.310517
338.73848,300,2363.144462
376.015929,300,2364.711764
394.205175,300,2365.54545
344.687329,300,2366.3799
318.050396,300,2367.212804
391.777663,300,2368.05912
304.553514,300,2368.892966
412.456436,300,2369.726814
258.798794,300,2371.272418
341.881908,300,2372.106816
392.739559,300,2372.939828
397.643166,300,2373.773844
392.471536,300,2374.607264
287.510919,300,2375.440975
373.529099,300,2376.27465
329.762317,300,2377.842093
369.034496,300,2378.675994
379.049549,300,2379.521873
374.423669,300,2380.355652
382.929407,300,2381.189899
362.200477,300,2382.023103
387.593945,300,2383.586724
377.960152,300,2384.420332
379.613455,300,2385.253728
390.571609,300,2386.087158
305.854578,300,2386.921472
352.169054,300,2387.755484
390.04614,300,2388.58848
327.167368,300,2390.1582
324.146255,300,2391.004745
381.776246,300,2391.838179
385.272953,300,2392.672073
306.550322,300,2393.505411
384.869604,300,2394.339551
392.567053,300,2395.173004
343.00897,300,2396.742276
256.161408,300,2397.57585
342.998294,300,2398.409327
307.11372,300,2399.242843
381.768959,300,2400.076428
392.790486,300,2400.910038
424.636955,300,2401.756785
370.744058,300,2403.322372
425.028225,300,2404.15638
292.871292,300,2404.990301
370.773169,300,2405.824117
362.95788,300,2406.657243
380.768296,300,2407.492195
382.960173,300,2408.325981
333.434579,300,2409.891332
385.71749,300,2410.724509
295.545659,300,2411.558832
389.115307,300,2412.391944
359.761351,300,2413.238271
324.762625,300,2414.071812
367.121657,300,2414.906081
398.667523,300,2416.488354
364.378904,300,2417.321968
287.440899,300,2418.1556
385.454286,300,2418.98949
308.20289,300,2419.822741
417.334986,300,2420.65678
381.104746,300,2422.236456
367.181215,300,2423.070191
384.766723,300,2423.904126
377.071681,300,2424.750703
332.274758,300,2425.58495
384.868008,300,2426.419161
288.167894,300,2427.252606
346.978814,300,2428.800145
395.836655,300,2429.633851
321.573142,300,2430.468282
347.860296,300,2431.30169
396.415162,300,2432.1349
379.048954,300,2432.968082
336.396577,300,2433.802836
182.201232,300,2435.375946
326.388979,300,2436.222444
341.622843,300,2437.055805
284.774483,300,2437.890166
342.726019,300,2438.723811
319.669542,300,2439.558113
329.747359,300,2440.391129
340.868367,300,2441.968452
407.082798,300,2442.8016
316.319021,300,2443.635931
385.593714,300,2444.468878
365.497392,300,2445.303291
324.598606,300,2446.136534
401.325114,300,2446.98283
331.716184,300,2448.546195
405.603475,300,2449.380183
273.544218,300,2450.213805
328.907082,300,2451.047726
371.549512,300,2451.881639
304.547815,300,2452.715465
316.501532,300,2454.272278
393.373505,300,2455.105836
388.257959,300,2455.93922
375.706595,300,2456.773951
312.062802,300,2457.606904
334.49618,300,2458.453376
399.189237,300,2459.28686
398.7182,300,2460.854471
393.874043,300,2461.687972
369.867877,300,2462.521656
311.550884,300,2463.35508
323.837558,300,2464.188884
416.237149,300,2465.02242
391.69124,300,2465.856556
406.668619,300,2467.413495
395.002865,300,2468.247308
361.193997,300,2469.080897
339.358462,300,2469.927307
377.700398,300,2470.761115
396.551907,300,2471.594849
388.843161,300,2472.428229
392.697232,300,2474.004047
337.609147,300,2474.837742
394.709303,300,2475.671158
398.088728,300,2476.505172
422.07606,300,2477.338304
342.663705,300,2478.172385
342.283369,300,2479.005897
384.390701,300,2480.575202
395.421461,300,2481.421695
375.247246,300,2482.255343
403.941567,300,2483.089632
390.604985,300,2483.92279
236.18561,300,2484.757307
386.534116,300,2485.590536
344.867503,300,2487.140345
384.955993,300,2487.97398
310.706881,300,2488.807657
441.693071,300,2489.641201
398.178996,300,2490.475136
253.959353,300,2491.30874
374.227791,300,2492.86914
399.460715,300,2493.702577
364.542307,300,2494.536919
401.227515,300,2495.37011
320.19709,300,2496.203996
360.970408,300,2497.037609
365.489079,300,2497.871548
361.654531,300,2499.431704
383.729532,300,2500.26592
365.676678,300,2501.099783
397.479219,300,2501.934377
334.256917,300,2502.767052
391.268238,300,2503.612919
235.705062,300,2504.446754
385.148749,300,2506.018718
263.871145,300,2506.852149
328.360512,300,2507.686261
353.839685,300,2508.519597
355.198435,300,2509.354086
384.271125,300,2510.187372
299.337358,300,2511.020938
315.165043,300,2512.557302
382.969339,300,2513.391526
413.679574,300,2514.225191
323.900117,300,2515.070982
393.806729,300,2515.904568
405.193204,300,2516.739106
397.248241,300,2517.572425
320.480801,300,2519.121006
418.260071,300,2519.954372
403.706029,300,2520.788386
375.850801,300,2521.622095
259.241116,300,2522.455819
398.525976,300,2523.289287
268.654149,300,2524.123335
324.774572,300,2525.691072
393.104944,300,2526.537409
404.97324,300,2527.371091
329.333296,300,2528.205458
344.077046,300,2529.039068
397.59457,300,2529.873518
360.351822,300,2531.414037
364.59923,300,2532.248139
294.459824,300,2533.082122
362.048265,300,2533.915426
401.203672,300,2534.749272
361.415115,300,2535.582464
308.114845,300,2536.416217
358.151954,300,2538.002265
386.514188,300,2538.835901
365.110884,300,2539.670308
264.698302,300,2540.50385
270.622585,300,2541.337591
392.015318,300,2542.171254
388.451279,300,2543.004867
399.492666,300,2544.563238
352.654525,300,2545.396808
374.784007,300,2546.230207
277.815512,300,2547.064071
384.239915,300,2547.897765
376.406344,300,2548.744178
398.24667,300,2549.577625
349.059124,300,2551.174833
400.539983,300,2552.008232
391.898188,300,2552.842697
378.091869,300,2553.675684
368.563726,300,2554.509614
353.404027,300,2555.343443
335.058903,300,2556.177449
379.53994,300,2557.7368
345.591198,300,2558.570362
304.75237,300,2559.403949
366.225318,300,2560.250278
363.3574,300,2561.083984
337.713088,300,2561.918012
325.613836,300,2562.751692
226.078533,300,2564.300343
375.654089,300,2565.133923
305.499191,300,2565.967997
251.45256,300,2566.801187
313.756787,300,2567.635175
346.323867,300,2568.468803
350.559511,300,2570.038945
358.073912,300,2570.872078
362.178408,300,2571.718588
408.470655,300,2572.551873
396.295399,300,2573.386227
284.050132,300,2574.219334
357.093989,300,2575.053781
365.294247,300,2576.596024
288.97277,300,2577.429832
332.539345,300,2578.263312
317.673861,300,2579.096876
341.712114,300,2579.930674
331.045357,300,2580.764247
251.580781,300,2581.597812
333.88884,300,2583.169624
333.006402,300,2584.002333
366.252599,300,2584.836835
362.875525,300,2585.67012
366.927803,300,2586.50408
403.017879,300,2587.337633
392.659866,300,2588.171247
324.571635,300,2589.732215
392.512806,300,2590.567442
341.556677,300,2591.399275
382.171194,300,2592.234826
369.249702,300,2593.067126
319.990471,300,2593.913224
384.849386,300,2594.746927
314.416364,300,2596.311278
383.114913,300,2597.144862
385.415527,300,2597.978863
379.132671,300,2598.811974
308.39663,300,2599.646129
349.188188,300,2600.479164
310.716043,300,2602.027991
260.80003,300,2602.861389
365.240037,300,2603.694886
376.90306,300,2604.529671
333.385717,300,2605.37528
348.835717,300,2606.208417
363.355544,300,2607.04268
329.812182,300,2608.611635
403.477176,300,2609.445469
310.100411,300,2610.27842
320.962376,300,2611.112152
272.656179,300,2611.945724
203.089876,300,2612.779597
378.124204,300,2613.613451
367.41544,300,2615.17256
327.433523,300,2616.006336
400.46486,300,2616.852586
369.804404,300,2617.686208
353.469611,300,2618.520403
374.607618,300,2619.353698
336.45875,300,2620.187877
238.555817,300,2621.753378
301.34803,300,2622.587573
386.549335,300,2623.420889
404.937824,300,2624.254959
345.619447,300,2625.088443
312.25004,300,2625.92229
284.885438,300,2626.755474
396.329816,300,2628.338283
346.275642,300,2629.171414
313.094911,300,2630.005778
326.755597,300,2630.839427
365.779208,300,2631.673423
239.997816,300,2632.506944
331.22571,300,2633.340395
388.036065,300,2634.896376
320.57396,300,2635.730173
345.532699,300,2636.563341
358.590909,300,2637.397085
187.236341,300,2638.230278
278.647359,300,2639.076806
308.066724,300,2640.65177
359.044592,300,2641.485903
340.427517,300,2642.319807
367.459196,300,2643.153468
338.006981,300,2643.986952
405.454586,300,2644.821347
332.028316,300,2645.654236
328.223841,300,2647.223723
337.479955,300,2648.057282
282.164356,300,2648.891334
340.867022,300,2649.724182
352.360666,300,2650.570638
353.063218,300,2651.404856
329.501135,300,2652.238512
391.335037,300,2653.813554
376.755673,300,2654.647794
227.250144,300,2655.481157
293.364163,300,2656.315252
325.08365,300,2657.149167
333.023651,300,2657.982381
371.26728,300,2658.815789
408.711966,300,2660.402979
354.791172,300,2661.235901
341.163971,300,2662.082055
323.081221,300,2662.915655
341.072989,300,2663.749998
379.847833,300,2664.583321
218.141915,300,2665.417818
371.078472,300,2666.980727
355.634557,300,2667.81523
302.52432,300,2668.648227
163.573081,300,2669.481809
373.732046,300,2670.315459
298.2631,300,2671.149375
329.026192,300,2671.982676
331.319882,300,2673.562303
403.697828,300,2674.395558
339.988143,300,2675.230131
377.546906,300,2676.063181
338.467099,300,2676.897289
395.757446,300,2677.730918
314.541993,300,2679.30679
374.337429,300,2680.139603
326.915562,300,2680.973546
379.916382,300,2681.806763
311.675463,300,2682.641212
347.49618,300,2683.475177
368.471873,300,2684.321046
274.579338,300,2685.904604
388.447625,300,2686.739219
340.611225,300,2687.572787
301.5774,300,2688.406635
385.919993,300,2689.239962
319.951077,300,2690.073841
280.085036,300,2690.907781
410.062866,300,2692.48605
363.179944,300,2693.319893
347.602161,300,2694.153449
319.883696,300,2699.525026
394.247164,300,2700.370634
364.217652,300,2701.204246
375.800049,300,2702.038406
358.069783,300,2704.371171
373.661511,300,2705.205443
310.988619,300,2706.038144
343.442792,300,2706.873053
357.203817,300,2707.70619
361.009311,300,2708.53989
331.069505,300,2709.373326
358.287815,300,2710.965736
394.506909,300,2711.79919
325.376207,300,2712.645405
307.875367,300,2713.478842
382.935742,300,2714.313312
355.965062,300,2715.146246
398.671169,300,2715.980416
402.968106,300,2717.578322
349.57904,300,2718.412113
345.844262,300,2719.245568
401.971434,300,2720.079548
346.605249,300,2720.913069
350.882171,300,2721.746377
348.057385,300,2723.383594
371.753058,300,2724.230105
374.76674,300,2725.0637
401.649432,300,2725.897892
362.873301,300,2726.73146
356.672019,300,2727.565261
352.191124,300,2728.399219
310.455593,300,2730.007363
336.121296,300,2730.841118
391.205058,300,2731.675247
390.775979,300,2732.507818
326.619645,300,2733.342037
391.266675,300,2734.176186
362.165988,300,2735.022211
381.102017,300,2736.596946
393.739961,300,2737.431018
346.494424,300,2738.265096
333.117043,300,2739.099106
308.626603,300,2739.933672
422.637593,300,2740.904915
379.223567,300,2741.737589
357.599168,300,2743.302639
382.699011,300,2744.13611
412.261083,300,2744.970755
408.845429,300,2745.803415
390.377703,300,2746.649608
227.980721,300,2747.482977
379.488798,300,2748.316947
368.731599,300,2749.889319
405.127845,300,2750.722992
365.029521,300,2751.556456
366.331695,300,2752.390107
377.328734,300,2753.223749
339.859417,300,2754.057845
354.473211,300,2755.723788
273.404411,300,2756.662858
391.353563,300,2757.496151
421.369921,300,2758.341555
369.064128,300,2759.174873
341.579668,300,2760.009301
363.270274,300,2760.842889
414.587951,300,2762.484316
379.519082,300,2763.317692
406.290041,300,2764.15134
399.63438,300,2764.986179
293.237871,300,2765.818761
396.047733,300,2766.652953
328.032294,300,2767.486831
173.579333,300,2769.113441
374.790754,300,2769.959993
380.616135,300,2770.793519
336.224631,300,2771.627629
381.37836,300,2772.461545
331.348856,300,2773.295053
167.117564,300,2774.129197
371.769318,300,2775.738366
386.396893,300,2776.572138
411.914169,300,2777.405382
345.793693,300,2778.239184
330.079979,300,2779.072773
422.726621,300,2779.906987
290.21352,300,2780.755364
395.762456,300,2782.65838
313.874263,300,2783.783988
355.974953,300,2784.922613
311.035306,300,2786.062538
322.251125,300,2787.279519
287.945689,300,2788.206679
315.591226,300,2789.04036
364.106262,300,2790.908099
398.037549,300,2791.74057
401.32277,300,2792.575026
327.361464,300,2793.408858
404.509489,300,2794.256104
356.516939,300,2795.090629
422.470681,300,2796.929741
351.313965,300,2797.763566
364.654875,300,2798.816598
405.550752,300,2799.653229
307.651579,300,2800.485636
384.881887,300,2801.319098
383.64455,300,2802.154465
401.903107,300,2804.070459
376.734907,300,2804.90474
379.599042,300,2805.737591
356.283793,300,2806.583985
378.575602,300,2807.416733
348.981171,300,2808.251457
342.218352,300,2809.085534
383.693702,300,2810.78141
404.893085,300,2811.615271
266.061146,300,2812.448835
349.999251,300,2813.282779
388.377508,300,2814.116494
317.361341,300,2814.950936
391.30568,300,2815.906236
403.137892,300,2817.844086
321.365078,300,2818.979262
304.208671,300,2820.106262
332.976003,300,2821.218429
344.553099,300,2822.342681
266.454751,300,2823.470578
340.359123,300,2824.595077
392.42061,300,2826.495812
365.078865,300,2827.635148
393.983637,300,2828.775618
417.785984,300,2829.884745
333.390482,300,2831.011519
388.984141,300,2832.122544
413.041974,300,2833.275105
287.255673,300,2835.31663
300.803841,300,2836.456234
372.461638,300,2837.582412
345.319216,300,2838.723117
416.020621,300,2839.832802
387.81735,300,2840.96994
262.052392,300,2842.841218
392.082574,300,2843.951278
313.724016,300,2845.059802
394.117258,300,2846.182317
380.986804,300,2847.304209
291.375124,300,2848.430462
349.716041,300,2849.546057
401.552825,300,2851.423251
409.232483,300,2852.558965
418.996644,300,2853.69788
390.603495,300,2854.836369
343.141234,300,2855.959265
405.755823,300,2857.096347
235.361992,300,2858.221178
418.508539,300,2860.106628
348.761753,300,2861.243875
246.177857,300,2862.368382
231.325574,300,2863.519733
414.728661,300,2864.657661
438.176826,300,2865.78096
338.908281,300,2866.92223
417.598942,300,2868.788656
337.447372,300,2869.927272
344.817061,300,2871.054339
331.415389,300,2872.180101
275.984734,300,2873.31919
404.704136,300,2874.461344
313.975834,300,2875.588164
387.478621,300,2877.491236
422.73858,300,2878.632789
374.413625,300,2879.752756
353.152344,300,2880.849834
361.871029,300,2881.992818
428.718288,300,2883.133254
390.140683,300,2884.259434
381.336953,300,2886.315382
282.639565,300,2887.442257
282.430598,300,2888.583409
381.05546,300,2889.677907
323.839458,300,2890.789196
380.941434,300,2891.926433
410.177272,300,2893.847535
399.662023,300,2894.988966
337.57111,300,2896.114517
350.719825,300,2897.239883
381.830999,300,2898.364388
347.840826,300,2899.492522
404.941654,300,2900.615736
257.762279,300,2902.501194
383.151491,300,2903.621719
380.324088,300,2904.760152
410.374918,300,2905.897746
283.890985,300,2907.035118
415.57337,300,2908.171183
318.608384,300,2909.297909
401.404902,300,2911.203041
435.337187,300,2912.340522
280.405555,300,2913.467301
407.348844,300,2914.592598
246.868114,300,2915.73186
354.733777,300,2916.860886
258.547096,300,2917.973603
335.696097,300,2919.864601
304.816356,300,2920.979506
388.179281,300,2922.104665
409.559158,300,2923.229533
379.572232,300,2924.369935
377.676849,300,2925.496327
387.848493,300,2926.609965
388.226235,300,2928.498874
297.380682,300,2929.61332
405.398585,300,2930.695409
314.731612,300,2931.824666
313.847983,300,2932.952162
438.55038,300,2934.063609
367.600389,300,2935.190111
347.607327,300,2937.09226
432.902874,300,2938.242918
326.085979,300,2939.338732
408.237658,300,2940.462572
411.536304,300,2941.57887
