rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/n_updates,train/value_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/loss,train/entropy_loss,train/std
300.0,561152,2009,279,1495.38191751,274,0.004577934741973877,0.0003,76080,4152.351529157162,0.2,-0.0037280701624695213,0.033488095,0.16572265625,109.85728454589844,-27.84975669384003,11.425372123718262
300.0,563200,2017,279,1499.9105751599998,275,0.03665518760681152,0.0003,76090,3531.42490657568,0.2,-0.008698169171111658,0.028774558,0.12353515625,121.38231658935547,-27.841373920440674,11.461599349975586
300.0,565248,2024,279,1500.2864699199997,276,0.07078653573989868,0.0003,76100,4093.480490040779,0.2,-0.008630174574500415,0.05827491,0.153955078125,300.498291015625,-27.85904277563095,11.509254455566406
300.0,567296,2031,279,1501.52292279,277,0.011607468128204346,0.0003,76110,4158.525057649613,0.2,-0.008645720907952636,0.023752462,0.128662109375,227.36932373046875,-27.876860374212264,11.554845809936523
300.0,569344,2039,279,1504.4618085000004,278,0.016162395477294922,0.0003,76120,4165.83834066391,0.2,-0.01154779428470647,0.03532012,0.1248046875,192.01475524902344,-27.890980446338652,11.568404197692871
300.0,571392,2046,279,1505.52898302,279,-0.012050390243530273,0.0003,76130,4177.593344700336,0.2,-0.0045351384935202075,0.04890111,0.14013671875,200.0106964111328,-27.905228000879287,11.627043724060059
300.0,573440,2053,279,1506.7013273800005,280,0.03535515069961548,0.0003,76140,4212.098907399178,0.2,-0.009125574734935072,0.030937478,0.091650390625,235.0930938720703,-27.911948841810226,11.618057250976562
300.0,575488,2061,279,1507.6801592699994,281,0.04948616027832031,0.0003,76150,3523.5136555075646,0.2,-0.011082018903107383,0.059542082,0.1599609375,40.32130813598633,-27.920467817783354,11.618050575256348
300.0,577536,2068,279,1507.2069490099998,282,0.03199845552444458,0.0003,76160,4122.046499490738,0.2,-0.009168445709656225,0.02896002,0.112109375,54.107337951660156,-27.934250622987747,11.597615242004395
300.0,579584,2075,279,1511.9781671899996,283,0.00715714693069458,0.0003,76170,4216.336383962631,0.2,-0.007432967785280198,0.038944155,0.130029296875,17239.365234375,-27.942753785848616,11.716462135314941
300.0,581632,2083,279,1507.0065864899998,284,0.013727843761444092,0.0003,76180,4161.293373537063,0.2,-0.0060800897364970295,0.05417369,0.15302734375,320.7397155761719,-27.982374787330627,11.752813339233398
300.0,583680,2090,279,1506.4238020199998,285,0.3261222243309021,0.0003,76190,4161.73128836155,0.2,-0.008840343680640217,0.041933622,0.1171875,135.65420532226562,-27.99990642666817,11.747556686401367
300.0,585728,2097,279,1506.0998669900002,286,-0.0005383491516113281,0.0003,76200,3549.2582891345023,0.2,-0.00635630219912855,0.03813108,0.142236328125,17268.982421875,-27.994546484947204,11.732808113098145
300.0,587776,2104,279,1505.1554979799996,287,0.008693873882293701,0.0003,76210,4122.816640853882,0.2,-0.00929652356862789,0.041801438,0.12744140625,86.0465087890625,-27.995985728502273,11.736215591430664
300.0,589824,2112,279,1501.7625935199999,288,0.0022162795066833496,0.0003,76220,4198.097149693966,0.2,-0.007977521278371568,0.03723648,0.11416015625,8874.8349609375,-27.985714942216873,11.685700416564941
300.0,591872,2119,279,1501.02403814,289,-0.001988530158996582,0.0003,76230,4201.152103400231,0.2,-0.003378890528983902,0.06520768,0.15859375,295.458740234375,-28.01624436378479,11.741538047790527
300.0,593920,2126,279,1500.0833280799998,290,0.0005713701248168945,0.0003,76240,4160.531103384495,0.2,-0.007131263642077101,0.03956834,0.103466796875,128.076904296875,-28.043489825725555,11.765466690063477
300.0,595968,2134,279,1499.12643853,291,0.05619281530380249,0.0003,76250,4113.217036926746,0.2,-0.00982972560886992,0.0610744,0.19208984375,213.64625549316406,-28.06454167366028,11.77767562866211
300.0,598016,2141,279,1498.55740001,292,0.03446322679519653,0.0003,76260,3553.7934675216675,0.2,-0.010815427759371232,0.030792896,0.137548828125,70.30598449707031,-28.08420717716217,11.831153869628906
300.0,600064,2148,279,1497.2102058199994,293,-0.0028104782104492188,0.0003,76270,4177.280785655976,0.2,0.0025237045301764738,0.0736285,0.2095703125,131.12229919433594,-28.092887073755264,11.849865913391113
300.0,602112,2156,279,1496.85655784,294,0.005077958106994629,0.0003,76280,4198.450691378117,0.2,0.003740941507567186,0.031688914,0.15849609375,82.53694915771484,-28.085751074552537,11.883719444274902
300.0,604160,2163,279,1495.5918216,295,-0.0009245872497558594,0.0003,76290,4239.040519595146,0.2,-0.010644860040338244,0.027896702,0.1306640625,128.61146545410156,-28.069210630655288,11.80289077758789
300.0,606208,2170,279,1495.96682091,296,-0.002293109893798828,0.0003,76300,4216.787962043285,0.2,0.0025097535515669735,0.04262584,0.178515625,248.1158447265625,-28.064543318748473,11.79960823059082
300.0,608256,2178,279,1495.20902642,297,0.005638718605041504,0.0003,76310,4161.949412429332,0.2,-0.00573551570851123,0.032065023,0.12998046875,323.85028076171875,-28.083620810508727,11.803230285644531
300.0,610304,2185,279,1494.6904688700001,298,-0.011696100234985352,0.0003,76320,3592.4291474223137,0.2,-0.008149642548232805,0.037457645,0.1330078125,285.1349792480469,-28.089042818546297,11.743499755859375
300.0,612352,2193,279,1498.9391004000001,299,-0.0005646944046020508,0.0003,76330,4218.735906004906,0.2,-0.007705532490217592,0.020140333,0.1068359375,203.7128143310547,-28.095883280038834,11.798832893371582
300.0,614400,2200,279,1499.52789836,300,0.015470504760742188,0.0003,76340,4115.686040699482,0.2,-0.01069458527272218,0.012282345,0.0873046875,151.10182189941406,-28.109833699464797,11.764354705810547
300.0,616448,2208,279,1501.37027412,301,0.0011878013610839844,0.0003,76350,4198.039976382255,0.2,-0.004492074402514845,0.014710912,0.0626953125,472.3625183105469,-28.106007093191145,11.760480880737305
300.0,618496,2215,279,1501.5810056399998,302,0.022180557250976562,0.0003,76360,4155.42425570488,0.2,-0.009639039002649952,0.01875398,0.11044921875,130.6730194091797,-28.099908661842345,11.738534927368164
300.0,620544,2222,279,1503.0485437799998,303,0.03756260871887207,0.0003,76370,4129.352579534054,0.2,-0.00023880732187535613,0.04959231,0.100244140625,279.5335388183594,-28.095218223333358,11.74708366394043
300.0,622592,2230,279,1503.6996068600001,304,0.018849611282348633,0.0003,76380,3567.3322916030884,0.2,-0.005539255786425201,0.02363629,0.063427734375,8535.544921875,-28.109032845497133,11.778183937072754
300.0,624640,2237,279,1505.5434268099998,305,0.014645278453826904,0.0003,76390,4137.630532646179,0.2,-0.005931540625897469,0.032635164,0.148876953125,8718.9365234375,-28.113146442174912,11.732012748718262
300.0,626688,2244,279,1504.2597014500002,306,0.009002983570098877,0.0003,76400,4185.952978098392,0.2,-0.008614997859694995,0.018795233,0.108935546875,8535.837890625,-28.111146795749665,11.707437515258789
300.0,628736,2252,279,1501.1250287100002,307,0.007353842258453369,0.0003,76410,4170.485110616684,0.2,-0.008098897588206455,0.047599062,0.13740234375,8937.34765625,-28.113834029436113,11.724365234375
300.0,630784,2259,279,1501.7659890000002,308,0.008669734001159668,0.0003,76420,4192.759984350205,0.2,-0.007328775213682093,0.037492223,0.1634765625,107.5168228149414,-28.113894706964494,11.70831298828125
300.0,632832,2267,279,1501.50186814,309,0.01575171947479248,0.0003,76430,4048.0679312348366,0.2,-0.007024392006860581,0.028730609,0.095654296875,241.4016571044922,-28.106737667322157,11.673632621765137
300.0,634880,2274,279,1502.0926892200002,310,0.006247103214263916,0.0003,76440,3566.8791348099708,0.2,-0.007818000196130015,0.029413946,0.10107421875,110.30437469482422,-28.10469995737076,11.654930114746094
300.0,636928,2281,279,1500.20520811,311,0.05166202783584595,0.0003,76450,4119.733429265022,0.2,-0.007832923473324626,0.024336068,0.093359375,76.95209503173828,-28.106117844581604,11.673734664916992
300.0,638976,2289,279,1500.9327079900002,312,0.01129525899887085,0.0003,76460,4177.361234855652,0.2,-0.006422778908745386,0.044546872,0.11728515625,221.19674682617188,-28.122074806690215,11.718437194824219
300.0,641024,2296,279,1501.9666642299999,313,0.009358823299407959,0.0003,76470,4121.596855008602,0.2,-0.011939604462531861,0.025724895,0.121533203125,8999.283203125,-28.142683959007265,11.72984790802002
300.0,643072,2303,279,1501.7467582799998,314,0.006769537925720215,0.0003,76480,4204.902227282524,0.2,-0.009898499921837356,0.029632963,0.109423828125,278.8088073730469,-28.164912873506545,11.785367012023926
300.0,645120,2311,279,1497.82706024,315,0.008291423320770264,0.0003,76490,3585.9015951752663,0.2,-0.0102954965288518,0.01832916,0.10498046875,125.870361328125,-28.15853264927864,11.744422912597656
300.0,647168,2318,279,1494.0498612200004,316,0.315515398979187,0.0003,76500,4117.301283371448,0.2,-0.00983083064929815,0.049267292,0.13466796875,93.32086944580078,-28.103122502565384,11.596742630004883
300.0,649216,2325,279,1492.76768807,317,0.00930488109588623,0.0003,76510,4157.236050581932,0.2,-0.008957979633123614,0.048663564,0.170263671875,135.74771118164062,-28.070524835586546,11.629069328308105
300.0,651264,2332,279,1492.05177102,318,0.0481494665145874,0.0003,76520,4026.8919465601443,0.2,-0.00821303062402876,0.047706943,0.116796875,49.47652816772461,-28.080150336027145,11.656229972839355
300.0,653312,2340,279,1491.90056705,319,0.04557943344116211,0.0003,76530,4076.9605552911758,0.2,-0.009547227334405762,0.020664752,0.1142578125,8721.6376953125,-28.095869141817094,11.692766189575195
300.0,655360,2347,279,1492.3477966899998,320,0.022153377532958984,0.0003,76540,4114.157167458534,0.2,-0.007544771308312192,0.029188294,0.095947265625,278.37432861328125,-28.091886401176453,11.659823417663574
300.0,657408,2354,279,1489.6918887299994,321,0.008995592594146729,0.0003,76550,3542.36828943491,0.2,-0.0070338699122658,0.027454393,0.11943359375,216.13150024414062,-28.065882605314254,11.67128849029541
300.0,659456,2362,279,1483.2697811899998,322,0.3413836359977722,0.0003,76560,4120.873191928864,0.2,-0.011688295790372649,0.034813598,0.166357421875,100.56742858886719,-28.048873680830003,11.630611419677734
300.0,661504,2369,279,1477.6252097899999,323,0.3130286931991577,0.0003,76570,4021.416710484028,0.2,-0.008896436147915665,0.07126826,0.1419921875,8724.73046875,-28.02784084677696,11.610479354858398
300.0,663552,2376,279,1478.46128944,324,0.34492456912994385,0.0003,76580,4085.96114231348,0.2,-0.0061827931043808345,0.06350292,0.162255859375,186.4436798095703,-28.040058290958406,11.728350639343262
300.0,665600,2383,279,1478.9062691600002,325,0.01594698429107666,0.0003,76590,4065.530194044113,0.2,-0.00199119416938629,0.03352849,0.136474609375,25687.990234375,-28.058271920681,11.685375213623047
300.0,667648,2391,279,1478.95028754,326,0.0030502676963806152,0.0003,76600,4163.788106703758,0.2,-0.011383523493714165,0.07737619,0.097802734375,8851.6005859375,-28.082484817504884,11.696553230285645
300.0,669696,2398,279,1478.09552876,327,0.05365020036697388,0.0003,76610,3504.4840260624887,0.2,-0.009049859584774823,0.034119107,0.133837890625,58.048500061035156,-28.104012852907182,11.74914264678955
300.0,671744,2406,279,1477.69901622,328,0.007763683795928955,0.0003,76620,4183.1733755350115,0.2,-0.012634304628591053,0.04720406,0.158251953125,251.9744110107422,-28.095591032505034,11.712031364440918
300.0,673792,2413,279,1483.4485166700001,329,0.023576557636260986,0.0003,76630,4164.879703140259,0.2,-0.014056130334211048,0.032149725,0.12275390625,77.83189392089844,-28.07233444452286,11.653327941894531
300.0,675840,2420,279,1483.4422673099998,330,0.045289576053619385,0.0003,76640,4171.049499797821,0.2,-0.0028723168754368087,0.065966524,0.1125,114.4411392211914,-28.060232120752335,11.646280288696289
300.0,677888,2427,279,1487.04751728,331,0.1931213140487671,0.0003,76650,4103.5727462768555,0.2,-0.01053380851590191,0.03896638,0.145361328125,200.16375732421875,-28.072064650058746,11.661101341247559
300.0,679936,2434,279,1487.52790106,332,0.05223429203033447,0.0003,76660,4138.80002861023,0.2,-0.006279785168590024,0.05070848,0.1328125,142.08493041992188,-28.072530573606493,11.653285026550293
300.0,681984,2441,279,1488.1358881100002,333,0.007740974426269531,0.0003,76670,3578.9242412805556,0.2,-0.006603285647724988,0.03562367,0.1521484375,183.90866088867188,-28.061672186851503,11.61669635772705
300.0,684032,2448,279,1487.28247708,334,0.10205507278442383,0.0003,76680,4100.382869458199,0.2,-0.006260590389138088,0.05515193,0.15927734375,197.5362091064453,-28.086451494693755,11.647703170776367
300.0,686080,2456,279,1486.58526037,335,0.004667341709136963,0.0003,76690,4192.024770462513,0.2,-0.008485877689963672,0.028648883,0.1380859375,227.89695739746094,-28.10491707921028,11.638307571411133
300.0,688128,2463,279,1497.11023291,336,0.059406161308288574,0.0003,76700,4117.237643551826,0.2,-0.00980714388715569,0.0465732,0.1541015625,51.32722854614258,-28.12147750854492,11.681388854980469
300.0,690176,2470,279,1498.85947374,337,0.005922794342041016,0.0003,76710,4170.003603088856,0.2,-0.012914303938305238,0.02469467,0.1396484375,8907.35546875,-28.129295426607133,11.687643051147461
300.0,692224,2478,279,1503.43588811,338,0.03455305099487305,0.0003,76720,3525.4957482099535,0.2,-0.003036826991592534,0.047108125,0.154833984375,8885.099609375,-28.174191284179688,11.726139068603516
300.0,694272,2485,279,1504.53536452,339,0.009981870651245117,0.0003,76730,4107.473876529932,0.2,-0.007978587030083872,0.034276105,0.117919921875,282.6868591308594,-28.175948613882063,11.666465759277344
300.0,696320,2492,279,1503.81778082,340,0.004337608814239502,0.0003,76740,4145.023012542724,0.2,-0.006037682307942304,0.029620498,0.12451171875,112.97713470458984,-28.169733369350432,11.71566390991211
300.0,698368,2500,279,1503.87107648,341,0.0010660886764526367,0.0003,76750,4167.188134801388,0.2,-0.00703719772718614,0.044178084,0.144482421875,17493.4609375,-28.16261895895004,11.724143981933594
300.0,700416,2507,279,1504.3313937599999,342,0.025191187858581543,0.0003,76760,4093.1025932073594,0.2,-0.00901568515546387,0.033410642,0.145849609375,165.31353759765625,-28.15449494123459,11.74506950378418
300.0,702464,2514,279,1503.9545347799994,343,0.04834872484207153,0.0003,76770,4097.912188339234,0.2,-0.007280955751775764,0.039387163,0.147509765625,200.7305908203125,-28.157732278108597,11.735503196716309
300.0,704512,2521,279,1508.85472086,344,0.007480263710021973,0.0003,76780,3559.709935629368,0.2,-0.01091687882435508,0.035432428,0.138427734375,8889.287109375,-28.156107622385026,11.71757698059082
300.0,706560,2529,279,1508.66040867,345,-0.0017104148864746094,0.0003,76790,4185.798842537403,0.2,-0.0095281244488433,0.024352496,0.127734375,202.8103790283203,-28.163448178768157,11.750823974609375
300.0,708608,2536,279,1508.3496241099995,346,0.0032716989517211914,0.0003,76800,4196.817925703525,0.2,-0.004507424615439959,0.036918856,0.193115234375,8946.1689453125,-28.17651234269142,11.80908489227295
300.0,710656,2544,279,1507.8636831299996,347,0.05834519863128662,0.0003,76810,4170.297433853149,0.2,-0.007727308076573536,0.05101461,0.190966796875,234.16539001464844,-28.186912089586258,11.876386642456055
300.0,712704,2551,279,1510.00786488,348,-0.0032862424850463867,0.0003,76820,4174.3900614023205,0.2,-0.009710289166832808,0.0423062,0.136962890625,46.279197692871094,-28.182906579971313,11.875017166137695
300.0,714752,2558,279,1510.9304336199996,349,-0.004759430885314941,0.0003,76830,4200.506176888943,0.2,-0.005058453587116674,0.03153758,0.152197265625,141.263671875,-28.18805064558983,11.922779083251953
300.0,716800,2565,279,1511.88285291,350,-0.0003311634063720703,0.0003,76840,3593.0312061786653,0.2,-0.008153426693752408,0.036732774,0.143359375,8796.99609375,-28.18226749300957,11.841888427734375
299.34,718848,2573,279,1510.55141566,351,0.0018033385276794434,0.0003,76850,4184.795019745827,0.2,-0.007492918692878448,0.04261764,0.15615234375,345.1770935058594,-28.18090033531189,11.898480415344238
299.34,720896,2580,279,1512.8786443000001,352,0.12736445665359497,0.0003,76860,4122.073331308365,0.2,-0.013281578966416418,0.046703152,0.172998046875,8763.0595703125,-28.21577228307724,11.954118728637695
299.34,722944,2587,279,1515.3414948,353,0.005179226398468018,0.0003,76870,4177.9400604009625,0.2,-0.006908435953664594,0.02972415,0.093115234375,351.4131774902344,-28.21712883710861,11.983410835266113
299.34,724992,2594,279,1516.25648984,354,0.0018140077590942383,0.0003,76880,4209.416798985005,0.2,-0.013757712286314927,0.0407188,0.179443359375,184.35565185546875,-28.21095226407051,11.98747730255127
299.34,727040,2602,279,1516.1604195000002,355,0.004468739032745361,0.0003,76890,4210.360446858406,0.2,-0.004776029064669274,0.027449181,0.177734375,52.152435302734375,-28.209691232442857,12.004534721374512
299.34,729088,2609,279,1516.0710083300003,356,0.00246584415435791,0.0003,76900,4172.441660785675,0.2,-0.008706528488255571,0.043379888,0.14609375,8886.7900390625,-28.20711014866829,12.021893501281738
299.34,731136,2617,279,1516.23460876,357,-0.004441738128662109,0.0003,76910,3625.962102019787,0.2,0.000907781433488708,0.048050247,0.189453125,109.30243682861328,-28.21649870276451,12.008318901062012
299.34,733184,2624,279,1516.5040217299997,358,-0.0035552978515625,0.0003,76920,4247.756376123429,0.2,-0.008521203574491664,0.035848565,0.184375,293.8890380859375,-28.24104299545288,12.0602388381958
299.34,735232,2631,279,1517.4703044,359,-0.0013136863708496094,0.0003,76930,4214.33735063076,0.2,-0.008899836736964062,0.034622204,0.131689453125,260.90045166015625,-28.266641384363176,12.091734886169434
299.34,737280,2639,279,1517.9815250099998,360,0.0026439428329467773,0.0003,76940,4175.4541249394415,0.2,-0.006124708216520958,0.042878326,0.174462890625,192.47491455078125,-28.294225025177003,12.136006355285645
299.34,739328,2646,279,1518.7219523199997,361,0.00782763957977295,0.0003,76950,4151.458615732193,0.2,-0.013064219310763292,0.03867421,0.1212890625,8907.1396484375,-28.305332279205324,12.122586250305176
299.34,741376,2653,279,1519.1118707300002,362,0.06798303127288818,0.0003,76960,4185.856905889511,0.2,-0.01507108912919648,0.029694825,0.12529296875,8715.1376953125,-28.307396256923674,12.109344482421875
299.34,743424,2661,279,1519.6110866899999,363,0.11717754602432251,0.0003,76970,3462.4831538319586,0.2,-0.0056062321411445735,0.043723784,0.182470703125,8755.9013671875,-28.29876111149788,12.075305938720703
299.34,745472,2668,279,1518.7835808899995,364,-0.0010668039321899414,0.0003,76980,4220.890502023697,0.2,-0.009689386423269752,0.032074608,0.128271484375,83.14159393310547,-28.266105705499648,12.022564888000488
300.0,747520,2675,279,1520.5573039499996,365,0.022069931030273438,0.0003,76990,4134.204965615272,0.2,-0.013110177753696916,0.039839044,0.135888671875,192.96144104003906,-28.23228693008423,11.924880981445312
300.0,749568,2683,279,1521.1056299099998,366,0.00468212366104126,0.0003,77000,4227.019588422775,0.2,-0.010602270203526132,0.04372631,0.143505859375,201.79281616210938,-28.21185320019722,11.952982902526855
300.0,751616,2690,279,1516.8606364999996,367,0.04376095533370972,0.0003,77010,4169.616670107842,0.2,-0.006265532139514108,0.052477464,0.1388671875,8937.6865234375,-28.24182516336441,11.99150276184082
300.0,753664,2697,279,1516.6350721800004,368,0.3876991271972656,0.0003,77020,4044.760126578808,0.2,-0.006151276512537151,0.051635895,0.140576171875,43.29730224609375,-28.247775650024415,12.048771858215332
300.0,755712,2705,279,1516.1229200100001,369,0.027806580066680908,0.0003,77030,3569.85271705389,0.2,-0.009206951608211967,0.033221748,0.148876953125,45.64080047607422,-28.267814928293227,12.07662296295166
300.0,757760,2712,279,1516.9763435499997,370,-0.011562466621398926,0.0003,77040,4200.080112969876,0.2,-0.010479924430546817,0.019571505,0.086669921875,8762.7294921875,-28.282672357559203,12.114853858947754
300.0,759808,2719,279,1517.47671122,371,0.00359499454498291,0.0003,77050,4211.236361026764,0.2,-0.01131680913240416,0.03139714,0.158056640625,8718.2841796875,-28.296909165382385,12.149303436279297
300.0,761856,2727,279,1517.45453939,372,0.00037091970443725586,0.0003,77060,4229.171184623241,0.2,-0.009467826581385452,0.039166134,0.14775390625,130.51953125,-28.29194888472557,12.127633094787598
300.0,763904,2734,279,1518.66236294,373,0.0008436441421508789,0.0003,77070,4219.680479955673,0.2,-0.002684374785167165,0.036509693,0.200048828125,97.22966003417969,-28.266714948415757,12.039152145385742
300.0,765952,2741,279,1518.6701502199999,374,0.050357043743133545,0.0003,77080,3550.1531544566155,0.2,-0.008761567328474485,0.039081246,0.126220703125,8660.7255859375,-28.2379451751709,12.0370454788208
300.0,768000,2748,279,1518.11802971,375,0.04309898614883423,0.0003,77090,4169.92423197031,0.2,-0.01164818881370593,0.032730445,0.148681640625,260.0915832519531,-28.237934696674348,12.023240089416504
300.0,770048,2755,279,1515.6240468800002,376,0.030504465103149414,0.0003,77100,4158.843574130535,0.2,-0.009922701150208013,0.04063479,0.131005859375,251.76815795898438,-28.22944192290306,11.968157768249512
300.0,772096,2763,279,1515.6572344800004,377,0.002827763557434082,0.0003,77110,4237.502661967277,0.2,-0.007365304527775151,0.03605707,0.117919921875,118.51683044433594,-28.202262729406357,11.952695846557617
300.0,774144,2770,279,1515.7380279,378,0.004770040512084961,0.0003,77120,4197.868501412869,0.2,-0.008917804175871425,0.023783969,0.139013671875,149.3390350341797,-28.197222846746445,11.98221206665039
300.0,776192,2777,279,1515.3974110299998,379,-0.0019335746765136719,0.0003,77130,4184.933631062508,0.2,-0.0067516512543079445,0.058454484,0.175439453125,8784.6953125,-28.227891933918,12.007131576538086
300.0,778240,2785,279,1515.0565951200003,380,-0.0011490583419799805,0.0003,77140,3613.056596815586,0.2,-0.00576462198223453,0.042413507,0.192724609375,48.07774353027344,-28.26774232983589,12.082751274108887
300.0,780288,2792,279,1513.91376621,381,0.0012198090553283691,0.0003,77150,4211.1046256423,0.2,-0.009097194543574005,0.03983019,0.1580078125,8738.787109375,-28.327493196725847,12.200328826904297
300.0,782336,2800,279,1517.83668798,382,0.02100926637649536,0.0003,77160,4129.065666103363,0.2,-0.011323434583027847,0.027497444,0.1013671875,188.48565673828125,-28.350736719369888,12.204855918884277
300.0,784384,2807,279,1517.3603637900003,383,-0.002083897590637207,0.0003,77170,4217.122353696823,0.2,-0.010545500404259656,0.020208739,0.114892578125,8884.0439453125,-28.344830441474915,12.175355911254883
300.0,786432,2814,279,1518.3230501100002,384,0.0015566349029541016,0.0003,77180,4199.175803661346,0.2,-0.013705964830296579,0.036291137,0.176025390625,8800.0205078125,-28.3571419775486,12.23167610168457
300.0,788480,2821,279,1518.3084665200001,385,0.0004019737243652344,0.0003,77190,4196.530470967293,0.2,-0.007343111690715887,0.043975048,0.156787109375,187.29344177246094,-28.38019877076149,12.237350463867188
300.0,790528,2829,279,1512.6924649500004,386,0.0016852617263793945,0.0003,77200,3608.3548553109167,0.2,-0.007013943122001365,0.03408269,0.171337890625,114.28117370605469,-28.399635469913484,12.241556167602539
300.0,792576,2836,279,1512.4230002000002,387,0.3234557509422302,0.0003,77210,4137.918976521492,0.2,-0.009325522018480114,0.04733696,0.1330078125,8666.48046875,-28.414642018079757,12.196643829345703
300.0,794624,2843,279,1512.4106964799998,388,-0.0035567283630371094,0.0003,77220,4203.429918408394,0.2,-0.004011024470673874,0.028528634,0.121875,8726.2158203125,-28.40490801334381,12.26926326751709
300.0,796672,2850,279,1511.6272480700002,389,0.001401662826538086,0.0003,77230,4194.7763983488085,0.2,-0.010641145931731443,0.034799613,0.1345703125,94.92105102539062,-28.40369830131531,12.250307083129883
300.0,798720,2857,279,1511.0708614999999,390,-0.0003857612609863281,0.0003,77240,4198.929457592964,0.2,-0.006401060232019517,0.052579187,0.141748046875,17456.05078125,-28.38707578778267,12.218925476074219
300.0,800768,2865,279,1512.0500989700001,391,0.002991914749145508,0.0003,77250,4182.082132601738,0.2,0.0052421142630919345,0.03732142,0.13779296875,126.47865295410156,-28.367629849910735,12.2039155960083
300.0,802816,2872,279,1510.88839556,392,-0.0021123886108398438,0.0003,77260,3601.7929397344587,0.2,-0.010754324357549194,0.038240217,0.16875,25.469589233398438,-28.34238530397415,12.239599227905273
300.0,804864,2879,279,1506.76889613,393,-0.007364630699157715,0.0003,77270,4185.941344165802,0.2,-0.009090122529596557,0.030332338,0.144970703125,444.48046875,-28.335059159994124,12.274713516235352
300.0,806912,2886,279,1503.7353919300003,394,0.22959470748901367,0.0003,77280,4138.976796364785,0.2,-0.011048320320696803,0.03829199,0.095166015625,8562.94140625,-28.346383714675902,12.334193229675293
300.0,808960,2893,279,1502.91390826,395,0.22651547193527222,0.0003,77290,4102.213241958618,0.2,-0.012298357456165832,0.032889392,0.110009765625,210.29995727539062,-28.354402828216553,12.30112075805664
300.0,811008,2901,279,1503.3041249799999,396,-0.006039857864379883,0.0003,77300,4190.81493396759,0.2,-0.005150849740311969,0.05438719,0.168603515625,223.08639526367188,-28.329304444789887,12.271533966064453
300.0,813056,2908,279,1502.7472384199998,397,0.002037644386291504,0.0003,77310,3599.217258900404,0.2,-0.008327805194130632,0.04873389,0.16728515625,255.83836364746094,-28.326262027025223,12.327698707580566
300.0,815104,2916,279,1497.55787446,398,0.002134561538696289,0.0003,77320,4185.712458860874,0.2,-0.010209745207976084,0.032169618,0.1580078125,89.13739776611328,-28.339368051290514,12.389690399169922
300.0,817152,2923,279,1497.2992225299997,399,0.33383166790008545,0.0003,77330,4174.467772865295,0.2,-0.008993528322025667,0.032707028,0.11748046875,8904.392578125,-28.35734978914261,12.375560760498047
300.0,819200,2930,279,1496.54062522,400,-0.002717733383178711,0.0003,77340,4224.287103533745,0.2,-0.00992714668100234,0.03141201,0.153955078125,176.17662048339844,-28.394588500261307,12.384876251220703
300.0,821248,2937,279,1499.7041941199998,401,0.011780917644500732,0.0003,77350,4217.584858989716,0.2,-0.010118199221324176,0.030789277,0.1259765625,178.99139404296875,-28.426823216676713,12.385627746582031
300.0,823296,2945,279,1500.0908053300002,402,-0.001633286476135254,0.0003,77360,4212.696414077282,0.2,-0.010673800637596287,0.035321027,0.13759765625,8635.720703125,-28.45685220360756,12.363231658935547
300.0,825344,2952,279,1499.25827061,403,0.006397843360900879,0.0003,77370,3597.415925502777,0.2,-0.010142241446010303,0.01696435,0.1044921875,402.01507568359375,-28.450410276651382,12.33151912689209
300.0,827392,2959,279,1499.5701437200003,404,0.09798067808151245,0.0003,77380,4076.061078631878,0.2,-0.007699185192177538,0.047106013,0.139794921875,144.3134307861328,-28.42544490695,12.294373512268066
300.0,829440,2966,279,1500.8565000199999,405,0.02503412961959839,0.0003,77390,4159.420764541626,0.2,-0.009938619109743741,0.030214177,0.188525390625,307.24560546875,-28.416867232322694,12.27800464630127
300.0,831488,2974,279,1501.8628659400001,406,0.007559418678283691,0.0003,77400,4170.885886609554,0.2,-0.008186510020459536,0.037211634,0.11240234375,275.5674743652344,-28.404275435209275,12.29997730255127
300.0,833536,2981,279,1504.9150131500003,407,0.005393564701080322,0.0003,77410,4221.186735033989,0.2,-0.008940342435380444,0.028887901,0.11357421875,8963.5458984375,-28.385826534032823,12.296228408813477
300.0,835584,2988,279,1502.8160640300002,408,0.004327178001403809,0.0003,77420,4182.937633490563,0.2,-0.003798363961686846,0.023429932,0.11533203125,262.7867431640625,-28.376723992824555,12.280391693115234
300.0,837632,2996,279,1507.13104621,409,0.004180550575256348,0.0003,77430,3591.145789837837,0.2,-0.0035713601571842448,0.041527696,0.127294921875,218.09300231933594,-28.378319495916365,12.303239822387695
300.0,839680,3003,279,1508.1901174400002,410,0.0016975998878479004,0.0003,77440,4172.734507477284,0.2,-0.004421114863362163,0.018866178,0.103662109375,287.1942138671875,-28.39618867635727,12.30072021484375
300.0,841728,3010,279,1509.0464092299999,411,0.006458282470703125,0.0003,77450,4188.777412915229,0.2,-0.008316771058889571,0.028760366,0.143017578125,289.1996765136719,-28.388181978464125,12.296924591064453
300.0,843776,3018,279,1509.98477109,412,0.005302548408508301,0.0003,77460,4195.264447546006,0.2,-0.008747067679360043,0.058246747,0.130078125,267.40362548828125,-28.38694099187851,12.30018138885498
